Order Date,Order Number,Product Name,Option Name,SKU,Status,Quantity,Wholesale Price,Retail Price,Ship Date,Scheduled Order Date
"January 14, 2024",YBT2EM5T97,Sunny Leather Crossbody,Cognac,3109COG,Delivered,1,$59,$160,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Sunny Leather Crossbody,Oat,3109OAT,Delivered,1,$59,$160,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Whitney Leather Wallet,Oat,3137OAT,Delivered,1,$49,$132.50,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Terry Leather Wallet,Oat,3138OAT,Delivered,1,$39,$110,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Terry Leather Wallet,Poppy,3138POP,Delivered,1,$39,$110,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Camila Leather Shoulderbag,Cognac,3204COG,Delivered,1,$109,$290,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Camila Leather Shoulderbag,Oxblood,3204OXB,Delivered,1,$109,$290,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Callie Leather Sling/Crossbody,Oat,3238OAT,Delivered,1,$89,$230,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Pippa Leather Crossbody,Oat,3555OAT,Delivered,1,$65,$175,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Terry Leather Wallet,Brown,3138BRN,Delivered,1,$39,$110,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Terry Leather Wallet,Charcoal,3138CHA,Delivered,1,$39,$110,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Eloise Leather Wallet,Anthracite,4655ANTH,Delivered,1,$22,$62.50,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Eloise Leather Wallet,Black,4655BLK,Delivered,1,$22,$62.50,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Eloise Leather Wallet,Brown,4655BRN,Delivered,1,$22,$62.50,"January 17, 2024",No scheduled order date
"January 14, 2024",YBT2EM5T97,Eloise Leather Wallet,Tan,4655TAN,Delivered,1,$22,$62.50,"January 17, 2024",No scheduled order date
"January 14, 2024",CMAZ68N87T,Georgetown Leather Brief,Black,1501BLK,Delivered,2,$129,$335,"January 16, 2024",No scheduled order date
"January 14, 2024",CMAZ68N87T,Georgetown Leather Brief,Cognac,1501COG,Delivered,2,$129,$335,"January 16, 2024",No scheduled order date
"January 14, 2024",CMAZ68N87T,Paloma Leather Tote,Cognac,3194COG,Delivered,2,$119,$305,"January 16, 2024",No scheduled order date
"January 14, 2024",CMAZ68N87T,Smith Leather Wallet,Cognac,4140COG,Delivered,4,$29,$82.50,"January 16, 2024",No scheduled order date
"January 13, 2024",RPQHZ6K5G6,Harbor Leather Crossbody,Oat,3105OAT,Delivered,1,$65,$175,"January 16, 2024",No scheduled order date
"January 13, 2024",RPQHZ6K5G6,Sunny Leather Crossbody,Denim,3109DNM,Delivered,1,$59,$160,"January 16, 2024",No scheduled order date
"January 13, 2024",RPQHZ6K5G6,Eloise Leather Wallet,Anthracite,4655ANTH,Delivered,1,$22,$62.50,"January 16, 2024",No scheduled order date
"January 13, 2024",RPQHZ6K5G6,Eloise Leather Wallet,Cobra,4655COB,Delivered,1,$22,$62.50,"January 16, 2024",No scheduled order date
"January 13, 2024",RPQHZ6K5G6,Eloise Leather Wallet,Lizard Black,4655LBLK,Delivered,1,$22,$62.50,"January 16, 2024",No scheduled order date
"January 13, 2024",RPQHZ6K5G6,Eloise Leather Wallet,Orange,4655ORG,Delivered,1,$22,$62.50,"January 16, 2024",No scheduled order date
"January 12, 2024",8GFXS8FHRA,Harbor Leather Crossbody,Brown,3105BRN,Delivered,1,$65,$175,"January 16, 2024",No scheduled order date
"January 12, 2024",8GFXS8FHRA,Lee Leather Crossbody,Black,3197BLK,Delivered,1,$65,$175,"January 16, 2024",No scheduled order date
"January 12, 2024",8GFXS8FHRA,Hope Leather Crossbody/Belt Bag,Cognac,4149COG,Delivered,1,$49,$132.50,"January 16, 2024",No scheduled order date
"January 12, 2024",8GFXS8FHRA,Sierra Leather Wallet/Wristlet,Cognac,4200COG,Delivered,1,$44,$125,"January 16, 2024",No scheduled order date
"January 12, 2024",BYHXF4BR8F,Starstruck Leather Tote,Cognac,3218COG,Delivered,1,$129,$335,"January 16, 2024",No scheduled order date
"January 12, 2024",BYHXF4BR8F,Yoli Leather Crossbody,Cognac,3231COG,Delivered,1,$59,$160,"January 16, 2024",No scheduled order date
"January 12, 2024",BYHXF4BR8F,Kiki Leather Shoulderbag,Cognac,3241COG,Delivered,1,$109,$285,"January 16, 2024",No scheduled order date
"January 12, 2024",BYHXF4BR8F,Canyon Leather Crossbody,Cognac,3236COG,Delivered,1,$69,$185,"January 16, 2024",No scheduled order date
"January 12, 2024",CG6DCHSPS7,Terra Leather Crossbody,Brown,5502BRN,Shipped,1,$79,$205,"January 16, 2024",No scheduled order date
"January 12, 2024",CG6DCHSPS7,Lira Leather Tote/Crossbody,Blush,6306BLSH,Shipped,1,$129,$335,"January 16, 2024",No scheduled order date
"January 12, 2024",CG6DCHSPS7,Callie Leather Sling/Crossbody,Bubble Black,3238BBLK,Shipped,1,$89,$230,"January 16, 2024",No scheduled order date
"January 12, 2024",CG6DCHSPS7,Freya Leather Crossbody,Cognac,3239COG,Shipped,1,$59,$160,"January 16, 2024",No scheduled order date
"January 12, 2024",CG6DCHSPS7,Heart Detail Leather Cardholder,6pc Prepack,3734PPAC,Shipped,1,$39,$120,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Callie Leather Sling/Crossbody,Cognac,3238COG,Delivered,1,$89,$230,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Hope Leather Crossbody/Belt Bag,Aubergine,4149AUB,Delivered,1,$49,$132.50,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Hope Leather Crossbody/Belt Bag,Olive,4149OLV,Delivered,1,$49,$132.50,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Hope Leather Crossbody/Belt Bag,Red,4149RED,Delivered,1,$49,$132.50,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Sierra Leather Wallet/Wristlet,Red,4200RED,Delivered,1,$44,$125,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Reina Leather Tote,Red,4203RED,Delivered,1,$119,$305,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Brynn Leather Crossbody,Black,7804BLK,Delivered,1,$59,$165,"January 16, 2024",No scheduled order date
"January 12, 2024",PNH8637TS7,Brynn Leather Crossbody,Denim,7804DNM,Delivered,1,$59,$165,"January 16, 2024",No scheduled order date
"January 11, 2024",QVAU38BUCB,Marcus Leather Crossbody,Black,3152BLK,Delivered,1,$75,$200,"January 12, 2024",No scheduled order date
"January 11, 2024",QVAU38BUCB,Marcus Leather Crossbody,Brown,3152BRN,Delivered,1,$75,$200,"January 12, 2024",No scheduled order date
"January 11, 2024",QVAU38BUCB,Marcus Leather Crossbody,Moss,3152MOS,Delivered,1,$75,$200,"January 12, 2024",No scheduled order date
"January 11, 2024",QVAU38BUCB,Marcus Leather Crossbody,Orange,3152ORG,Delivered,1,$75,$200,"January 12, 2024",No scheduled order date
"January 11, 2024",Q6GYADZD3V,Sunny Leather Crossbody,Cognac,3109COG,Delivered,1,$59,$160,"January 11, 2024",No scheduled order date
"January 11, 2024",Q6GYADZD3V,Sunny Leather Crossbody,Oat,3109OAT,Delivered,1,$59,$160,"January 11, 2024",No scheduled order date
"January 11, 2024",Q6GYADZD3V,Lee Leather Crossbody,Cognac,3197COG,Delivered,1,$65,$175,"January 11, 2024",No scheduled order date
"January 11, 2024",Q6GYADZD3V,Lee Leather Crossbody,Oat,3197OAT,Delivered,1,$65,$175,"January 11, 2024",No scheduled order date
"January 11, 2024",Q6GYADZD3V,Callie Leather Sling/Crossbody,Bubble Black,3238BBLK,Delivered,1,$89,$230,"January 11, 2024",No scheduled order date
"January 10, 2024",MFWKP66D5J,Morgan Leather Tote/Crossbody,Tan,3134TAN,Canceled,1,$95,$245,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Andi Leather Wallet,Cognac,3139COG,Canceled,1,$39,$110,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Andi Leather Wallet,Denim,3139DNM,Canceled,1,$39,$110,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Marcus Leather Crossbody,Brown,3152BRN,Canceled,1,$75,$200,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Malabar Leather Crossbody,Black,3186BLK,Canceled,1,$65,$175,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Mason Leather Tote/Crossbody,Hazel,3190HZL,Canceled,1,$89,$230,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Peck Leather Crossbody,Cognac,3556COG,Canceled,1,$79,$205,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Sierra Leather Wallet/Wristlet,Aubergine,4200AUB,Canceled,1,$44,$125,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Mick Leather Crossbody,Charcoal,5127CHA,Canceled,1,$59,$160,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Harbor Leather Crossbody,Black,3105BLK,Canceled,1,$65,$175,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Harbor Leather Crossbody,Oat,3105OAT,Canceled,1,$65,$175,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Terry Leather Wallet,Sky Blue,3138SBLU,Canceled,1,$39,$110,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Terry Leather Wallet,Tan,3138TAN,Canceled,1,$39,$110,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Mason Leather Tote/Crossbody,Denim,3190DNM,Canceled,1,$89,$230,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Leon Leather Tote,Cognac,3198COG,Canceled,1,$79,$205,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Leon Leather Tote,Denim,3198DNM,Canceled,1,$79,$205,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Bianca Leather Tote/Crossbody,Denim,5128DNM,Canceled,1,$89,$230,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Bianca Leather Tote/Crossbody,Eggplant,5128EGPL,Canceled,1,$89,$230,No ship date,No scheduled order date
"January 10, 2024",MFWKP66D5J,Bianca Leather Tote/Crossbody,Hazel,5128HZL,Canceled,1,$89,$230,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Margie Leather Tote - Select Colors on Sale Now!,Atlantic,2623ATL,Canceled,1,$49,$175,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Margie Leather Tote - Select Colors on Sale Now!,Avocado,2623AVO,Canceled,1,$49,$175,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Margie Leather Tote - Select Colors on Sale Now!,Buff,2623BUF,Canceled,1,$49,$175,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Terry Leather Wallet,Black,3138BLK,Canceled,1,$39,$110,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Callie Leather Sling/Crossbody,Bubble Black,3238BBLK,Canceled,1,$89,$230,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Callie Leather Sling/Crossbody,Cognac,3238COG,Canceled,1,$89,$230,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Heart Detail Leather Cardholder,6pc Prepack,3734PPAC,Canceled,1,$39,$120,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Eloise Leather Wallet,Tan,4655TAN,Canceled,1,$22,$62.50,No ship date,No scheduled order date
"January 10, 2024",PTF9C975ED,Nelly Leather Shoulder Bag/Crossbody,Oxblood,5212OXB,Canceled,1,$119,$305,No ship date,No scheduled order date
"January 10, 2024",XJ9DWEDFZP,Frisco Leather Crossbody,Rosa,3228RSA,Delivered,1,$109,$290,"January 11, 2024",No scheduled order date
"January 10, 2024",XJ9DWEDFZP,Canyon Leather Crossbody,Cognac,3236COG,Delivered,1,$69,$185,"January 11, 2024",No scheduled order date
"January 10, 2024",XJ9DWEDFZP,Rhodes Leather Crossbody,Denim,3242DNM,Delivered,1,$55,$150,"January 11, 2024",No scheduled order date
"January 10, 2024",N3T7DT2CGA,Marcel Leather Tote/Crossbody,default,4112STN,Delivered,2,$119,$305,"January 10, 2024",No scheduled order date
"January 10, 2024",N3T7DT2CGA,Brigitte Leather Tote,Silver,4625SLV,Delivered,3,$95,$245,"January 10, 2024",No scheduled order date
"January 10, 2024",N3T7DT2CGA,Eloise Leather Wallet,Anthracite,4655ANTH,Delivered,2,$22,$62.50,"January 10, 2024",No scheduled order date
"January 10, 2024",N3T7DT2CGA,Eloise Leather Wallet,Sky Blue,4655SBLU,Delivered,2,$22,$62.50,"January 10, 2024",No scheduled order date
"January 10, 2024",N3T7DT2CGA,Eloise Leather Wallet,Tan,4655TAN,Delivered,2,$22,$62.50,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Marcus Leather Crossbody,Black,3152BLK,Delivered,1,$75,$200,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Marcus Leather Crossbody,Oxblood,3152OXB,Delivered,1,$75,$200,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Conley Leather Backpack/Crossbody,Black,3221BLK,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Conley Leather Backpack/Crossbody,Cognac,3221COG,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Pippa Leather Crossbody,Denim,3555DNM,Delivered,1,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Pippa Leather Crossbody,Grass,3555GRS,Delivered,1,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Pippa Leather Crossbody,Oat,3555OAT,Delivered,1,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Pippa Leather Crossbody,Oxblood,3555OXB,Delivered,1,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Peck Leather Crossbody,Cognac,3556COG,Delivered,2,$79,$205,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Athena Leather Crossbody,Black,7803BLK,Delivered,1,$55,$150,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Lilly Leather Crossbody,Black,2522BLK,Delivered,2,$44,$122.50,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Lilly Leather Crossbody,Moss,2522MOS,Delivered,2,$44,$122.50,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Margie Leather Tote - Select Colors on Sale Now!,Avocado,2623AVO,Delivered,1,$49,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Margie Leather Tote - Select Colors on Sale Now!,Red,2623RED,Delivered,1,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Harbor Leather Crossbody,Brown,3105BRN,Delivered,2,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Harbor Leather Crossbody,Denim,3105DNM,Delivered,1,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Harbor Leather Crossbody,Oat,3105OAT,Delivered,2,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Peck Leather Crossbody,Black,3556BLK,Delivered,2,$79,$205,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Miller Leather Crossbody,Black,5111BLK,Delivered,2,$49,$132.50,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Miller Leather Crossbody,Brown,5111BRN,Delivered,2,$49,$132.50,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Bianca Leather Tote/Crossbody,Black,5128BLK,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Bianca Leather Tote/Crossbody,Cognac,5128COG,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Bianca Leather Tote/Crossbody,Eggplant,5128EGPL,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Harbor Leather Crossbody,Black,3105BLK,Delivered,2,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Harbor Leather Crossbody,Charcoal,3105CHA,Delivered,2,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Harbor Leather Crossbody,Cognac,3105COG,Delivered,2,$65,$175,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Brynn Leather Crossbody,Black,7804BLK,Delivered,1,$59,$165,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Brynn Leather Crossbody,Cognac,7804COG,Delivered,1,$59,$165,"January 10, 2024",No scheduled order date
"January 10, 2024",6MGWESZENP,Brynn Leather Crossbody,Denim,7804DNM,Delivered,1,$59,$165,"January 10, 2024",No scheduled order date
"January 9, 2024",WXGUJWW6GS,Sunny Leather Crossbody,Cognac,3109COG,Delivered,1,$59,$160,"January 10, 2024",No scheduled order date
"January 9, 2024",WXGUJWW6GS,Mar Leather Tote/Shoulder Bag,Tan,3125TAN,Delivered,1,$75,$200,"January 10, 2024",No scheduled order date
"January 9, 2024",WXGUJWW6GS,Gigi Leather Crossbody,Cognac,3224COG,Delivered,1,$75,$205,"January 10, 2024",No scheduled order date
"January 9, 2024",WXGUJWW6GS,Freya Leather Crossbody,Cognac,3239COG,Delivered,1,$59,$160,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Lilly Leather Crossbody,Cognac,2522COG,Delivered,2,$44,$122.50,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Bianca Leather Tote/Crossbody,Cognac,5128COG,Delivered,2,$89,$230,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Lilly Leather Crossbody,Black,2522BLK,Delivered,1,$44,$122.50,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Ezra Leather Crossbody,Black,3173BLK,Delivered,1,$49,$132.50,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Ezra Leather Crossbody,Cognac,3173COG,Delivered,2,$49,$132.50,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Pippa Leather Crossbody,Cognac,3555COG,Delivered,2,$65,$175,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Claire Leather Tote/Crossbody,Cognac,5002COG,Delivered,1,$95,$245,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Bianca Leather Tote/Crossbody,Black,5128BLK,Delivered,2,$89,$230,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Bianca Leather Tote/Crossbody,Denim,5128DNM,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 9, 2024",4DEBXSWSGN,Bianca Leather Tote/Crossbody,Oxblood,5128OXB,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Mar Leather Tote/Shoulder Bag,Cognac,3125COG,Delivered,1,$75,$200,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Andi Leather Wallet,Cognac,3139COG,Delivered,2,$39,$110,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Marcus Leather Crossbody,Brown,3152BRN,Delivered,2,$75,$200,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Sussex Leather Backpack,Cognac,3220COG,Delivered,2,$89,$230,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Gigi Leather Crossbody,Cognac,3224COG,Delivered,2,$75,$205,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Peck Leather Crossbody,Cognac,3556COG,Delivered,2,$79,$205,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Sierra Leather Wallet/Wristlet,Black,4200BLK,Delivered,1,$44,$125,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Sierra Leather Wallet/Wristlet,Cognac,4200COG,Delivered,1,$44,$125,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Camila Leather Shoulderbag,Cognac,3204COG,Delivered,1,$109,$290,"January 10, 2024",No scheduled order date
"January 9, 2024",RYHK5GWFCP,Gypsy Leather Crossbody,Bosc,5504BOSC,Delivered,1,$89,$230,"January 10, 2024",No scheduled order date
"January 9, 2024",4HQEHR7AFT,Terry Leather Wallet,Charcoal,3138CHA,Delivered,1,$39,$110,"January 9, 2024",No scheduled order date
"January 9, 2024",4HQEHR7AFT,Terry Leather Wallet,Honey,3138HON,Delivered,1,$39,$110,"January 9, 2024",No scheduled order date
