tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_yevtmnsqfj,⚠LAST DAY to get 10% off ENTIRE ORDER! 👀,ONE_TIME,COMPLETED,1643907600000.0,5994.0,4589.0,2046.0,70.0,12.0,5092.5,0.0,0.0
bmc_py5zz55nv2,🔔10% OFF Starting Now on FAIRE🔔,ONE_TIME,COMPLETED,1643734800000.0,5992.0,4583.0,2094.0,74.0,15.0,8100.5,1.0,189.0
bmc_k7d586ezwb,winter sale 10% off,ONE_TIME,COMPLETED,1643389253000.0,5991.0,4727.0,2208.0,41.0,19.0,12388.5,0.0,0.0
bmc_x6qh7bnbxd,Our last day in Vegas ❤ Couleur Nature & Caravan Showroom: C173,ONE_TIME,COMPLETED,1642957200000.0,5989.0,5173.0,2389.0,49.0,7.0,2756.5,0.0,0.0
bmc_27krq5uktb,Meet us in Vegas ❤ Couleur Nature & Caravan Showroom: C173,ONE_TIME,COMPLETED,1642784400000.0,5986.0,4855.0,2412.0,54.0,6.0,1404.5,0.0,0.0
bmc_r9kztv38w7,🚨Don't Miss out FREE SHIPPING on FAIRE 🚨,ONE_TIME,COMPLETED,1639155600000.0,5976.0,4878.0,1623.0,95.0,1.0,554.0,0.0,0.0
bmc_rx2dh6sj7b,🇫🇷 The New Oversized,ONE_TIME,COMPLETED,1634832000000.0,5958.0,4976.0,1261.0,148.0,7.0,2367.0,1.0,617.0
bmc_dp9gt2y5jf,🎉🥂Get Ready for the Holidays 🥂🎉,ONE_TIME,COMPLETED,1633017600000.0,5950.0,5020.0,1119.0,90.0,3.0,1551.5,1.0,1187.0
bmc_tvc9578zrx,🍁Pomegranate Postcard 🍁,ONE_TIME,COMPLETED,1631808000000.0,5945.0,5056.0,1169.0,121.0,5.0,3068.0,1.0,232.0
bmc_ca4y7edrty,FALL COLLECTION,ONE_TIME,COMPLETED,1631203200000.0,5938.0,5154.0,1148.0,182.0,9.0,2698.0,5.0,1355.0
bmc_ncyxfmb3yd,🚨📢🍁PUMPKIN IS BACK🍁📢🚨,ONE_TIME,COMPLETED,1629993600000.0,5927.0,5198.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_qtzpyfjtgk,💌 MEET OUR FOUNDER @ LAS VEGAS trade show 💌,ONE_TIME,COMPLETED,1629475200000.0,5923.0,1898.0,204.0,14.0,0.0,0.0,0.0,0.0
bmc_jptrptd6tq,💌YOUR INVITED! Visit Couleur Nature & Caravan @ the LAS VEGAS trade show💌,ONE_TIME,COMPLETED,1629475200000.0,5923.0,4605.0,1007.0,70.0,2.0,1393.0,0.0,0.0
bmc_ddrn5tj25a,📢📢GLASSWARE COLLECTIONS IS BACK!📢📢,ONE_TIME,DRAFT,,,,,,,,,
bmc_er2d9nbt2w,🚨LAST CHANCE to get 20% off EVERYTHING🚨,ONE_TIME,COMPLETED,1627574400000.0,5663.0,5145.0,1069.0,178.0,9.0,9292.5,3.0,4924.5
bmc_86v8zaya2u,📢20% OFF ONLY THIS WEEK 🚨,ONE_TIME,COMPLETED,1627488000000.0,5914.0,495.0,19.0,3.0,0.0,0.0,0.0,0.0
bmc_sqprr5vq7b,🚨Don't Miss out! 20% off EVERYTHING 🚨,ONE_TIME,COMPLETED,1627401600000.0,5590.0,4709.0,1230.0,222.0,9.0,6528.0,8.0,4792.0
bmc_27quer59d5,⭐Hot Savings for $ Days ONLY! ⭐,ONE_TIME,COMPLETED,1626364800000.0,5905.0,5292.0,265.0,30.0,2.0,1107.0,0.0,0.0
bmc_y7rdxrf4v4,📢📢📢Summer Sale 📢📢📢 4 Days ONLY,ONE_TIME,COMPLETED,1625760000000.0,5889.0,5422.0,1519.0,208.0,6.0,3758.5,0.0,0.0
bmc_ugkn2ncznq,💌Couleur Nature: About the Collection ❤,ONE_TIME,COMPLETED,1625155200000.0,2329.0,1854.0,396.0,37.0,4.0,2525.0,2.0,1512.0
bmc_tc6raznxqz,Restock Alert,ONE_TIME,DRAFT,,,,,,,,,
bmc_z2t7d59h23,Our Best Seller,ONE_TIME,COMPLETED,1624032000000.0,1419.0,1252.0,250.0,35.0,3.0,851.0,1.0,269.0
bmc_g5fp8ttda8,Invite your International Retailers - 200 €/£ Off Promo,ONE_TIME,DRAFT,,,,,,,,,
bmc_bk7x832zua,test,ONE_TIME,DRAFT,,,,,,,,,
bmc_1exnclge2b,Faire Winter Market - Jan 29 (4:30 pm) (Copy 1),ONE_TIME,COMPLETED,1612360800000.0,1376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bmc_dnd9penbl4,Faire Winter Market - Jan 29 (4:30 pm),ONE_TIME,COMPLETED,1612274400000.0,1375.0,1020.0,192.0,51.0,4.0,2441.0,2.0,1330.0
bmc_1dbbavu74n,CN RE 2021,ONE_TIME,COMPLETED,1609952414000.0,908.0,721.0,97.0,15.0,0.0,0.0,0.0,0.0
bmc_30j46yrvz5,Noel - Holiday,ONE_TIME,COMPLETED,1605189600000.0,1351.0,1098.0,211.0,12.0,2.0,1027.0,0.0,0.0
bmc_8jjuf7a1ki,Dropship Program ,ONE_TIME,COMPLETED,1586809857000.0,909.0,909.0,162.0,9.0,3.0,529.0,0.0,0.0
bmc_6abpm3k9sa,COVID-19 Relief Resources for Local Retailers,ONE_TIME,DRAFT,,,,,,,,,
bmc_bfx0f45d8y,Easter's Only a Month Away!,ONE_TIME,DRAFT,,,,,,,,,
bmc_5pwgqhq6j6,Lucky Green Prints,ONE_TIME,COMPLETED,1582817400000.0,1118.0,1118.0,202.0,12.0,1.0,400.0,0.0,0.0
bmc_2rvn69wx6d,"A Better Site, Just for You! Plus FREE Shipping!",ONE_TIME,COMPLETED,1582148729000.0,1095.0,1095.0,224.0,35.0,1.0,400.0,1.0,390.0
