title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
P21012 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-28T17:23:18.943783:26,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 4625, 'currency': 'USD'}",26,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Spring Summer Shoulder Bag ,Shoulder Bags:2024-06-28T17:23:18.943783:27,b_y7f344qhb4,Nola by bijusol,"{'amount_cents': 2565, 'currency': 'USD', 'original_amount_cents': 2398, 'original_currency': 'EUR'}",27,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Fashionable Green Versatile Large Capacity Straw Woven Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:28,b_k4ymnqwwyk,Elanora,"{'amount_cents': 4600, 'currency': 'USD'}",28,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Retro Shoulder Crossbody Bag For Women,Shoulder Bags:2024-06-28T17:23:18.943783:29,b_jkhzdth9kx,Wholesalesir,"{'amount_cents': 2670, 'currency': 'USD'}",29,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Petite Denim Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:30,b_bjg2mc1ebw,Handbag Express,"{'amount_cents': 4950, 'currency': 'USD'}",30,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
RETRO BOHEMIAN SHOULDER BAG TOTE BAG_CWAB1992,Shoulder Bags:2024-06-28T17:23:18.943783:31,b_3eopd3scey,ACCITY,"{'amount_cents': 5550, 'currency': 'USD'}",31,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Handmade Crochet Knitted Shoulder Bag Granny Square Boho,Shoulder Bags:2024-06-28T17:23:18.943783:32,b_cf95yuhnpk,ZZZEBRAAA LIMITED,"{'amount_cents': 3793, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",32,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Baggie - Large Capacity Single Shoulder Tote Straw Bag,Shoulder Bags:2024-06-28T17:23:18.943783:33,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 4000, 'currency': 'USD'}",33,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Quilted Puffer Shoulder Bags - Multiple Zip Feature,Shoulder Bags:2024-06-28T17:23:18.943783:34,b_umczc7bspa,Queens Designs,"{'amount_cents': 4400, 'currency': 'USD'}",34,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
YD7917 - Vegan Leather Shoulder Bag - Available in 8+ Colors,Shoulder Bags:2024-06-28T17:23:18.943783:35,b_av6qqhti43,Darling's Canada,"{'amount_cents': 3600, 'currency': 'USD'}",35,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Make  Lemonada Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:36,b_568f472e,America & Beyond,"{'amount_cents': 13750, 'currency': 'USD'}",36,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Solid Color Straw Bag Shoulder Beach Bag for Vacation,Shoulder Bags:2024-06-28T17:23:18.943783:37,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 4598, 'currency': 'USD'}",37,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Leather Elsa Shoulder Bag -WS005,Shoulder Bags:2024-06-28T17:23:18.943783:38,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9213, 'currency': 'USD'}",38,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Crochet Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:39,b_3la2w2u5fn,Thomas and Lee Company,"{'amount_cents': 2200, 'currency': 'USD'}",39,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Hobo Bag Shoulder Adjustable Strap Handbag,Shoulder Bags:2024-06-28T17:23:18.943783:40,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 5512, 'currency': 'USD'}",40,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Tote Shoulder Bag Quilted Cotton Handmade Jhola Bag Floral ,Shoulder Bags:2024-06-28T17:23:18.943783:41,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 3599, 'currency': 'USD'}",41,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Hand-Crocheted Hollow Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:42,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 5400, 'currency': 'USD'}",42,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Flower Knitted Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:43,b_4ahkhhvtpz,Collections by Fame Accessories,"{'amount_cents': 2599, 'currency': 'USD'}",43,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Vintage Tapestry Shoulder Bag Cats,Shoulder Bags:2024-06-28T17:23:18.943783:44,b_hqcaxp8gwy,CRETE TRADING INC,"{'amount_cents': 3500, 'currency': 'USD'}",44,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Tri-Stripe Heather Heavy Duty Shoulder Sling Bag,Shoulder Bags:2024-06-28T17:23:18.943783:45,b_1e67dn411w,Cap Zone,"{'amount_cents': 998, 'currency': 'USD'}",45,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Woven Shoulder Sling Bag in Natural,Shoulder Bags:2024-06-28T17:23:18.943783:46,b_9xkz6bvm8p,My Accessories London,"{'amount_cents': 3542, 'currency': 'USD', 'original_amount_cents': 2800, 'original_currency': 'GBP'}",46,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Quilted Zipper Large Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:47,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2232, 'currency': 'USD'}",47,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Bobbie Bow Hobo Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:48,b_djojumta,Pretty Simple,"{'amount_cents': 6250, 'currency': 'USD'}",48,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
PUFFER QUILTED TOTE SHOULDER BAG MEDIUM 8372,Shoulder Bags:2024-06-28T17:23:18.943783:49,b_79gkn2u3uk,TAPA fashion,"{'amount_cents': 2400, 'currency': 'USD'}",49,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
",..SI-26259 Woven Bohemian Tassel Crochet Shoulder Bag",Shoulder Bags:2024-06-28T17:23:18.943783:50,b_849n5pbfjm,42POPS,"{'amount_cents': 3250, 'currency': 'USD'}",50,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Rainbow Wings Floral Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:51,b_568f472e,America & Beyond,"{'amount_cents': 7500, 'currency': 'USD'}",51,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
GIADA SHOULDER BAG GREEN/LILAC -N58,Shoulder Bags:2024-06-28T17:23:18.943783:52,b_p9wgjmrndq,NALI',"{'amount_cents': 5247, 'currency': 'USD', 'original_amount_cents': 4905, 'original_currency': 'EUR'}",52,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Knotted detail leather shoulder bag,Shoulder Bags:2024-06-28T17:23:18.943783:53,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 6212, 'currency': 'USD'}",53,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Vintage Map Co Canvas Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:54,b_8d890loa2i,Clea Ray Canvas Bags & Clothing,"{'amount_cents': 4900, 'currency': 'USD'}",54,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Letter Print Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:55,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 1000, 'currency': 'USD'}",55,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
...._ SI-25642 VEGAN LEATHER BUCKET SHOULDER BAG,Shoulder Bags:2024-06-28T17:23:18.943783:56,b_849n5pbfjm,42POPS,"{'amount_cents': 4950, 'currency': 'USD'}",56,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Nikki Green Recycled Vegan Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:57,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 13000, 'currency': 'USD'}",57,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Floral Beaded Jute Shoulder bag,Shoulder Bags:2024-06-28T17:23:18.943783:58,b_568f472e,America & Beyond,"{'amount_cents': 9500, 'currency': 'USD'}",58,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Stylish Lightweight Puffer Shoulder Large Bag,Shoulder Bags:2024-06-28T17:23:18.943783:59,b_gy33y47y5m,Fashion City,"{'amount_cents': 4640, 'currency': 'USD'}",59,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Vintage Style Leather Saddle Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:60,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 12730, 'currency': 'USD', 'original_amount_cents': 11900, 'original_currency': 'EUR'}",60,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Canvas & Leather Women's Shoulder Bag - Indigo Print,Shoulder Bags:2024-06-28T17:23:18.943783:61,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4000, 'currency': 'USD'}",61,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Flower Knitted Large Single Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:62,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2148, 'currency': 'USD'}",62,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Adorable Mushroom Chain Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:63,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 4400, 'currency': 'USD'}",63,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
BUMBLEBEE LAMINATO SHOULDER BAG,Shoulder Bags:2024-06-28T17:23:18.943783:64,b_x8v54m75xb,MILANO AMOUR,"{'amount_cents': 6183, 'currency': 'USD', 'original_amount_cents': 5780, 'original_currency': 'EUR'}",64,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
KATE PUFF QUILTED SHOULDER BAG ,Shoulder Bags:2024-06-28T17:23:18.943783:65,b_elccldtdr7,Urban Daizy,"{'amount_cents': 5998, 'currency': 'USD'}",65,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Maverick Summer Glossed Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:66,b_b67zvglh1u,Like Dreams,"{'amount_cents': 5000, 'currency': 'USD'}",66,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Floral Embroidery Straw Bag Woven Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:67,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 5349, 'currency': 'USD', 'original_amount_cents': 5000, 'original_currency': 'EUR'}",67,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Leather Shoulder Bag June GW6838COG,Shoulder Bags:2024-06-28T17:23:18.943783:68,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9213, 'currency': 'USD'}",68,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
The Nomad Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:69,b_b67zvglh1u,Like Dreams,"{'amount_cents': 7500, 'currency': 'USD'}",69,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Orange Beaded shoulder bag,Shoulder Bags:2024-06-28T17:23:18.943783:70,b_568f472e,America & Beyond,"{'amount_cents': 9500, 'currency': 'USD'}",70,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Large Capacity Floral Tote Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:71,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 1500, 'currency': 'USD'}",71,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Cylinder Woven Rattan Straw Wicker Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:72,b_mdhtez9tk6,Diacly,"{'amount_cents': 4271, 'currency': 'USD'}",72,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Stadium Shoulder Clear Bags,Shoulder Bags:2024-06-28T17:23:18.943783:73,b_umczc7bspa,Queens Designs,"{'amount_cents': 3200, 'currency': 'USD'}",73,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
TRANSPARENT BEACH BAG WITH COLORFUL SHOULDER STRAPS_CWAB1923,Shoulder Bags:2024-06-28T17:23:18.943783:74,b_3eopd3scey,ACCITY,"{'amount_cents': 2050, 'currency': 'USD'}",74,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Casual Shoulder Bag Mobile,Shoulder Bags:2024-06-28T17:23:18.943783:75,b_y7f344qhb4,Nola by bijusol,"{'amount_cents': 1282, 'currency': 'USD', 'original_amount_cents': 1198, 'original_currency': 'EUR'}",75,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Woven Floral Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:76,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 4637, 'currency': 'USD'}",76,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Leather Shoulder Bag Julia GW6849,Shoulder Bags:2024-06-28T17:23:18.943783:77,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 7500, 'currency': 'USD'}",77,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Indian Handmade Quilted Ethnic Tote Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:78,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 3599, 'currency': 'USD'}",78,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Glamorous Stone And Chain Accented Denim Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:79,b_bjg2mc1ebw,Handbag Express,"{'amount_cents': 6150, 'currency': 'USD'}",79,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Ladies Synthetic Bucket Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:80,b_eungak2r99,Nima Accessories Inc,"{'amount_cents': 1300, 'currency': 'USD'}",80,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
M2477 Tana Beaded Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:81,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 8800, 'currency': 'USD'}",81,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Bandana Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:82,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 1000, 'currency': 'USD'}",82,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Quilted Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:83,b_5b3hga8hjz,KENZKUSTOMZ,"{'amount_cents': 4400, 'currency': 'USD'}",83,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Metro Modern Canvas Shoulder Sling Bag,Shoulder Bags:2024-06-28T17:23:18.943783:84,b_9hfrrjqke9,The American Gift Company (TAGCO),"{'amount_cents': 1999, 'currency': 'USD'}",84,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Canvas & Leather Women's Shoulder Bag - Floral,Shoulder Bags:2024-06-28T17:23:18.943783:85,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 3850, 'currency': 'USD'}",85,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
STEAMPUNK ONE-SHOULDER DIAGONAL BAG PURSE_CWAB0639,Shoulder Bags:2024-06-28T17:23:18.943783:86,b_3eopd3scey,ACCITY,"{'amount_cents': 5980, 'currency': 'USD'}",86,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Puff Quilted Crossbody Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:87,b_2ig5ozgc,Vanilla Monkey,"{'amount_cents': 2800, 'currency': 'USD'}",87,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Mushroom-Shaped Mini Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:88,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 1000, 'currency': 'USD'}",88,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
..SI-26464 Vegan Leather Chevron Crossbody Shoulder Flap Bag,Shoulder Bags:2024-06-28T17:23:18.943783:89,b_849n5pbfjm,42POPS,"{'amount_cents': 2970, 'currency': 'USD'}",89,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Quilted Cotton Floral Eco-Friendly Tote Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:90,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 3599, 'currency': 'USD'}",90,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Shoulder Straw Bag French Baskets Handle Long - Size Medium,Shoulder Bags:2024-06-28T17:23:18.943783:91,b_3xz4ood26r,French Baskets,"{'amount_cents': 4800, 'currency': 'USD'}",91,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
SANDY SHOULDER BAG,Shoulder Bags:2024-06-28T17:23:18.943783:92,b_19c6cabe,Shiraleah,"{'amount_cents': 4200, 'currency': 'USD'}",92,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
OLGA SHOULDER BAG IN RAFFIA + COLORS - N59,Shoulder Bags:2024-06-28T17:23:18.943783:93,b_p9wgjmrndq,NALI',"{'amount_cents': 6137, 'currency': 'USD', 'original_amount_cents': 5737, 'original_currency': 'EUR'}",93,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Inez Recycled Vegan Shoulder Bag in Taupe,Shoulder Bags:2024-06-28T17:23:18.943783:94,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 9800, 'currency': 'USD'}",94,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Personalised Flap Soft Leather Shoulder Tote Bag,Shoulder Bags:2024-06-28T17:23:18.943783:95,b_5nbdyghste,Cloth N Card,"{'amount_cents': 4427, 'currency': 'USD', 'original_amount_cents': 3500, 'original_currency': 'GBP'}",95,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Rhinestone Coffin Style Petite Patent Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:96,b_bjg2mc1ebw,Handbag Express,"{'amount_cents': 3075, 'currency': 'USD'}",96,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Multi Pocket Shoulder Bag,Shoulder Bags:2024-06-28T17:23:18.943783:97,b_66p6rnmwjc,22 Tote,"{'amount_cents': 2400, 'currency': 'USD'}",97,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Quilted Metallic Shoulder Bag W/Oversized Chain,Shoulder Bags:2024-06-28T17:23:18.943783:98,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 3800, 'currency': 'USD'}",98,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Cream Handmade Crochet Shoulder Tote Bag for Summer,Shoulder Bags:2024-06-28T17:23:18.943783:99,b_cf95yuhnpk,ZZZEBRAAA LIMITED,"{'amount_cents': 3793, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",99,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Ladies' Shoulder Bag with Studs,Shoulder Bags:2024-06-28T17:23:18.943783:100,b_duhscwvv9e,Club Rochelier,"{'amount_cents': 6500, 'currency': 'USD'}",100,2024-06-28,2024-06-28T17:23:18.943783,Shoulder Bags
Kids Wild Child Backpack,Backpack:2024-06-28T17:23:18.943783:1,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",1,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Daisy Backpack,Backpack:2024-06-28T17:23:18.943783:2,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3400, 'currency': 'USD'}",2,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Kids Flower Power Backpack,Backpack:2024-06-28T17:23:18.943783:3,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",3,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Mint Charlie Backpack,Backpack:2024-06-28T17:23:18.943783:4,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",4,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Pink Kids Girls Music Tour Backpack,Backpack:2024-06-28T17:23:18.943783:5,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",5,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Bow Pink Charlie Backpack,Backpack:2024-06-28T17:23:18.943783:6,b_ibd163nln6,Viv&Lou,"{'amount_cents': 4400, 'currency': 'USD'}",6,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Yellow Flower Kids Ruffle Backpack,Backpack:2024-06-28T17:23:18.943783:7,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",7,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Spider Kids Backpacks,Backpack:2024-06-28T17:23:18.943783:8,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",8,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Pink Charlie Backpack,Backpack:2024-06-28T17:23:18.943783:9,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",9,2024-06-28,2024-06-28T17:23:18.943783,Backpack
"Kids Like, Totally Backpack",Backpack:2024-06-28T17:23:18.943783:10,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",10,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Pink Flower Kids Ruffle Backpack,Backpack:2024-06-28T17:23:18.943783:11,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",11,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Little kids backpack: Forest friends,Backpack:2024-06-28T17:23:18.943783:12,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3204, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",12,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Pink Lavender Flower Girls Ruffle Backpack,Backpack:2024-06-28T17:23:18.943783:13,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",13,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Tootie Fruity Backpack,Backpack:2024-06-28T17:23:18.943783:14,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3400, 'currency': 'USD'}",14,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Kids Thinkin' Pink Backpack,Backpack:2024-06-28T17:23:18.943783:15,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",15,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Little kids backpack: Unicorn dreams,Backpack:2024-06-28T17:23:18.943783:16,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3204, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",16,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Grey duck kids boys backpack,Backpack:2024-06-28T17:23:18.943783:17,b_8y38abnnmk,Yawoo Garments,"{'amount_cents': 3100, 'currency': 'USD'}",17,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Orange Shimmer Pack It All Backpack,Backpack:2024-06-28T17:23:18.943783:18,b_6s5iwvn848,Wildkin,"{'amount_cents': 4999, 'currency': 'USD'}",18,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Bags - Blue Gusta Hipster backpacks,Backpack:2024-06-28T17:23:18.943783:19,b_pedmwv783q,NHP International,"{'amount_cents': 2295, 'currency': 'USD', 'original_amount_cents': 2145, 'original_currency': 'EUR'}",19,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Kids backpack insulated front compartment: Blossoms-pink,Backpack:2024-06-28T17:23:18.943783:20,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 4595, 'currency': 'USD', 'original_amount_cents': 4295, 'original_currency': 'EUR'}",20,2024-06-28,2024-06-28T17:23:18.943783,Backpack
""", Checker Print / Solid Basic Backpack",Backpack:2024-06-28T17:23:18.943783:21,b_849n5pbfjm,42POPS,"{'amount_cents': 2500, 'currency': 'USD'}",21,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Pink bow Plaid Ruffle Girls Backpack for back to school,Backpack:2024-06-28T17:23:18.943783:22,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 4598, 'currency': 'USD'}",22,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Little kids backpack: Tiger,Backpack:2024-06-28T17:23:18.943783:23,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 1491, 'currency': 'USD', 'original_amount_cents': 1394, 'original_currency': 'EUR'}",23,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Kids Seersucker Belle Backpack,Backpack:2024-06-28T17:23:18.943783:24,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 3600, 'currency': 'USD'}",24,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Flower Power Backpack,Backpack:2024-06-28T17:23:18.943783:25,b_1o8ty9ans6,Pip and Lenny,"{'amount_cents': 4331, 'currency': 'USD', 'original_amount_cents': 6495, 'original_currency': 'AUD'}",25,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Little kids backpack: Blossoms -pink,Backpack:2024-06-28T17:23:18.943783:26,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3204, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",26,2024-06-28,2024-06-28T17:23:18.943783,Backpack
HYPE RETRO SHAPES BACKPACK,Backpack:2024-06-28T17:23:18.943783:27,b_c8qwud4e1s,JHB2C LTD,"{'amount_cents': 3793, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",27,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Smart Backpack,Backpack:2024-06-28T17:23:18.943783:28,b_xhpvqhsx9f,James Hawk,"{'amount_cents': 4999, 'currency': 'USD'}",28,2024-06-28,2024-06-28T17:23:18.943783,Backpack
"Duet 16"" Kids Backpack & Detachable Lunchbox Set",Backpack:2024-06-28T17:23:18.943783:29,b_274gq9ucot,J WORLD,"{'amount_cents': 3999, 'currency': 'USD'}",29,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Wrangler Aztec Multi Function Backpack,Backpack:2024-06-28T17:23:18.943783:30,b_adwkg7449y,South End Clothing and Apparel L.L.C,"{'amount_cents': 9600, 'currency': 'USD'}",30,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Orange Shimmer 17 inch Backpack,Backpack:2024-06-28T17:23:18.943783:31,b_6s5iwvn848,Wildkin,"{'amount_cents': 3999, 'currency': 'USD'}",31,2024-06-28,2024-06-28T17:23:18.943783,Backpack
Carousel Backpack,Backpack:2024-06-28T17:23:18.943783:32,b_1o8ty9ans6,Pip and Lenny,"{'amount_cents': 4331, 'currency': 'USD', 'original_amount_cents': 6495, 'original_currency': 'AUD'}",32,2024-06-28,2024-06-28T17:23:18.943783,Backpack
