title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
Crochet Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:29,b_3la2w2u5fn,Thomas and Lee Company,"{'amount_cents': 2200, 'currency': 'USD'}",29,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Baggie - Large Capacity Single Shoulder Tote Straw Bag,Shoulder Bags:2024-06-26T13:08:41.313771:30,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 4000, 'currency': 'USD'}",30,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Delaney Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:31,b_7hzj2kbl,STREET LEVEL,"{'amount_cents': 8500, 'currency': 'USD'}",31,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
KATE PUFF QUILTED SHOULDER BAG,Shoulder Bags:2024-06-26T13:08:41.313771:32,b_dsq1x0vdm3,Fashion Week,"{'amount_cents': 6198, 'currency': 'USD'}",32,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Indian Handmade Quilted Ethnic Tote Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:33,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 3599, 'currency': 'USD'}",33,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
GIADA SHOULDER BAG GREEN/LILAC -N58,Shoulder Bags:2024-06-26T13:08:41.313771:34,b_p9wgjmrndq,NALI',"{'amount_cents': 7517, 'currency': 'USD', 'original_amount_cents': 7009, 'original_currency': 'EUR'}",34,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
..SI-26464 Vegan Leather Chevron Crossbody Shoulder Flap Bag,Shoulder Bags:2024-06-26T13:08:41.313771:35,b_849n5pbfjm,42POPS,"{'amount_cents': 2970, 'currency': 'USD'}",35,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
FC20495 Eliza Front Tassel Pocket 2 in 1 Hobo Shoulder Bag S,Shoulder Bags:2024-06-26T13:08:41.313771:36,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 4125, 'currency': 'USD'}",36,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Quilted Zipper Large Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:37,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2232, 'currency': 'USD'}",37,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Tigerlily Beaded Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:38,b_568f472e,America & Beyond,"{'amount_cents': 14750, 'currency': 'USD'}",38,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
RATTAN BEACH SHOULDER BAG 4225-3 (2PC),Shoulder Bags:2024-06-26T13:08:41.313771:39,b_79gkn2u3uk,TAPA fashion,"{'amount_cents': 2000, 'currency': 'USD'}",39,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Diamond Quilted Polyester Shoulder Sling Bag,Shoulder Bags:2024-06-26T13:08:41.313771:40,b_1e67dn411w,Cap Zone,"{'amount_cents': 1398, 'currency': 'USD'}",40,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Make  Lemonada Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:41,b_568f472e,America & Beyond,"{'amount_cents': 13750, 'currency': 'USD'}",41,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Ladies Synthetic Bucket Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:42,b_eungak2r99,Nima Accessories Inc,"{'amount_cents': 1300, 'currency': 'USD'}",42,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Quilted Puffer Shoulder Bags - Multiple Zip Feature,Shoulder Bags:2024-06-26T13:08:41.313771:43,b_umczc7bspa,Queens Designs,"{'amount_cents': 4400, 'currency': 'USD'}",43,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Fashionable Straw Woven Bag Vacation Commuting Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:44,b_jkhzdth9kx,Wholesalesir,"{'amount_cents': 2660, 'currency': 'USD'}",44,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Canvas & Leather Women's Shoulder Bag - Indigo Print,Shoulder Bags:2024-06-26T13:08:41.313771:45,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4000, 'currency': 'USD'}",45,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Bobbie Bow Hobo Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:46,b_djojumta,Pretty Simple,"{'amount_cents': 6250, 'currency': 'USD'}",46,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
TRANSPARENT BEACH BAG WITH COLORFUL SHOULDER STRAPS_CWAB1923,Shoulder Bags:2024-06-26T13:08:41.313771:47,b_3eopd3scey,ACCITY,"{'amount_cents': 2050, 'currency': 'USD'}",47,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Leather Shoulder Bag Robbie GW6851,Shoulder Bags:2024-06-26T13:08:41.313771:48,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9995, 'currency': 'USD'}",48,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Genuine Leather Minimalism Style Shoulder Tote Bag,Shoulder Bags:2024-06-26T13:08:41.313771:49,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 13835, 'currency': 'USD', 'original_amount_cents': 12900, 'original_currency': 'EUR'}",49,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
....THE TOTE BAG W/ SHOULDER STRAP,Shoulder Bags:2024-06-26T13:08:41.313771:50,b_849n5pbfjm,42POPS,"{'amount_cents': 4900, 'currency': 'USD'}",50,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Cream Handmade Crochet Shoulder Tote Bag for Summer,Shoulder Bags:2024-06-26T13:08:41.313771:51,b_cf95yuhnpk,ZZZEBRAAA LIMITED,"{'amount_cents': 3806, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",51,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Women's wax leather Boston bags tote shoulder bags crossbody,Shoulder Bags:2024-06-26T13:08:41.313771:52,b_m9g7q2h2bj,MKS America,"{'amount_cents': 2900, 'currency': 'USD'}",52,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Carrie Bone Pleated Vegan Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:53,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 11000, 'currency': 'USD'}",53,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
SHOULDER BAG,Shoulder Bags:2024-06-26T13:08:41.313771:54,b_umt9aycyd6,Melrose Style,"{'amount_cents': 4180, 'currency': 'USD'}",54,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Skullistic Sunflower Skulls Shoulder Beach Bag,Shoulder Bags:2024-06-26T13:08:41.313771:55,b_qk3yffdm5g,Zapps Clothing,"{'amount_cents': 2995, 'currency': 'USD'}",55,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Genuine Daily Leather Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:56,b_se88gvsk22,Comfortarians,"{'amount_cents': 8000, 'currency': 'USD'}",56,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Flower Knitted Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:57,b_4ahkhhvtpz,Collections by Fame Accessories,"{'amount_cents': 2599, 'currency': 'USD'}",57,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Rainbow Wings Floral Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:58,b_568f472e,America & Beyond,"{'amount_cents': 7500, 'currency': 'USD'}",58,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Woven Shoulder Sling Bag in Natural,Shoulder Bags:2024-06-26T13:08:41.313771:59,b_9xkz6bvm8p,My Accessories London,"{'amount_cents': 3553, 'currency': 'USD', 'original_amount_cents': 2800, 'original_currency': 'GBP'}",59,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Tri-Stripe Heather Heavy Duty Shoulder Sling Bag,Shoulder Bags:2024-06-26T13:08:41.313771:60,b_1e67dn411w,Cap Zone,"{'amount_cents': 998, 'currency': 'USD'}",60,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
RETRO BOHEMIAN SHOULDER BAG TOTE BAG_CWAB1992,Shoulder Bags:2024-06-26T13:08:41.313771:61,b_3eopd3scey,ACCITY,"{'amount_cents': 5550, 'currency': 'USD'}",61,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Celis Floral Embossed Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:62,b_2dnif8eiyy,Mellow World,"{'amount_cents': 8400, 'currency': 'USD'}",62,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Stadium Clear Envelope Shoulder Bags,Shoulder Bags:2024-06-26T13:08:41.313771:63,b_umczc7bspa,Queens Designs,"{'amount_cents': 3000, 'currency': 'USD'}",63,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Floral Embroidery Straw Bag Woven Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:64,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 5362, 'currency': 'USD', 'original_amount_cents': 5000, 'original_currency': 'EUR'}",64,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Handmade Crochet Knitted Shoulder Bag Granny Square Boho,Shoulder Bags:2024-06-26T13:08:41.313771:65,b_cf95yuhnpk,ZZZEBRAAA LIMITED,"{'amount_cents': 3806, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",65,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Leather Shoulder Bag Julia GW6849,Shoulder Bags:2024-06-26T13:08:41.313771:66,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 7500, 'currency': 'USD'}",66,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Indian Handmade Quilted Ethnic Tote Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:67,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 3599, 'currency': 'USD'}",67,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Sty Gear/WT Brown Shoulder Bag - Women's,Shoulder Bags:2024-06-26T13:08:41.313771:68,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 6200, 'currency': 'USD'}",68,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Spring Summer Shoulder Bag ,Shoulder Bags:2024-06-26T13:08:41.313771:69,b_y7f344qhb4,Nola by bijusol,"{'amount_cents': 2572, 'currency': 'USD', 'original_amount_cents': 2398, 'original_currency': 'EUR'}",69,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Letter Print Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:70,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 1000, 'currency': 'USD'}",70,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Paper bag top Shoulder bag,Shoulder Bags:2024-06-26T13:08:41.313771:71,b_eg67w26m92,Corki Distribution L.L.C.,"{'amount_cents': 16400, 'currency': 'USD'}",71,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Women Shoulder Bag Hobo Handbag,Shoulder Bags:2024-06-26T13:08:41.313771:72,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 7087, 'currency': 'USD'}",72,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Nova Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:73,b_9yjfkk95hj,MMS Brands,"{'amount_cents': 4999, 'currency': 'USD'}",73,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
HOLE BAG - Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:74,b_ct9w06iys4,IN-ZU,"{'amount_cents': 15229, 'currency': 'USD', 'original_amount_cents': 14200, 'original_currency': 'EUR'}",74,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Canvas & Leather Women's Shoulder Bag - Floral,Shoulder Bags:2024-06-26T13:08:41.313771:75,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 3850, 'currency': 'USD'}",75,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Navajo Boho Tribal Pattern Woven Canvas Shoulder Sling Bag,Shoulder Bags:2024-06-26T13:08:41.313771:76,b_1e67dn411w,Cap Zone,"{'amount_cents': 1198, 'currency': 'USD'}",76,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Stylish Lightweight Puffer Shoulder Large Bag,Shoulder Bags:2024-06-26T13:08:41.313771:77,b_gy33y47y5m,Fashion City,"{'amount_cents': 4640, 'currency': 'USD'}",77,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Puff Quilted Crossbody Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:78,b_2ig5ozgc,Vanilla Monkey,"{'amount_cents': 2800, 'currency': 'USD'}",78,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
KATE PUFF QUILTED SHOULDER BAG ,Shoulder Bags:2024-06-26T13:08:41.313771:79,b_elccldtdr7,Urban Daizy,"{'amount_cents': 5998, 'currency': 'USD'}",79,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Floral Beaded Jute Shoulder bag,Shoulder Bags:2024-06-26T13:08:41.313771:80,b_568f472e,America & Beyond,"{'amount_cents': 9500, 'currency': 'USD'}",80,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
SHOULDER BAG,Shoulder Bags:2024-06-26T13:08:41.313771:81,b_umt9aycyd6,Melrose Style,"{'amount_cents': 4580, 'currency': 'USD'}",81,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Casual Shoulder Bag Mobile,Shoulder Bags:2024-06-26T13:08:41.313771:82,b_y7f344qhb4,Nola by bijusol,"{'amount_cents': 1285, 'currency': 'USD', 'original_amount_cents': 1198, 'original_currency': 'EUR'}",82,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Willow Red Recycled Vegan Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:83,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 14000, 'currency': 'USD'}",83,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Liliana H-MINIJELLY Women Classic Quilted Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:84,b_1gz87oscvf,Mars Sky Shoes Wholesale,"{'amount_cents': 1595, 'currency': 'USD'}",84,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
'ZARA' Brown Smooth Real Leather Baguette Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:85,b_ajhjht89yj,Assots London,"{'amount_cents': 8882, 'currency': 'USD', 'original_amount_cents': 6999, 'original_currency': 'GBP'}",85,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Edgy Skull Classic Design Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:86,b_bjg2mc1ebw,Handbag Express,"{'amount_cents': 6075, 'currency': 'USD'}",86,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Quilted Metallic Shoulder Bag W/Oversized Chain,Shoulder Bags:2024-06-26T13:08:41.313771:87,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 3800, 'currency': 'USD'}",87,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
The Nomad Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:88,b_b67zvglh1u,Like Dreams,"{'amount_cents': 7500, 'currency': 'USD'}",88,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
SPLICED RAINBOW SHOULDER BAG HANDBAG_CWAB1382,Shoulder Bags:2024-06-26T13:08:41.313771:89,b_3eopd3scey,ACCITY,"{'amount_cents': 6150, 'currency': 'USD'}",89,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Vintage Corduroy Smiley Face Shoulder Tote Bag,Shoulder Bags:2024-06-26T13:08:41.313771:90,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 2000, 'currency': 'USD'}",90,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Woven Floral Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:91,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 4637, 'currency': 'USD'}",91,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Leather Elsa Shoulder Bag -WS005,Shoulder Bags:2024-06-26T13:08:41.313771:92,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9213, 'currency': 'USD'}",92,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Addison Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:93,b_7hzj2kbl,STREET LEVEL,"{'amount_cents': 5800, 'currency': 'USD'}",93,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Large Capacity Crossbody Bag For Girls Retro Fashion Shoulder Bag Wide Geometric Strap Bag,Shoulder Bags:2024-06-26T13:08:41.313771:94,b_6856sztn6w,INOTCUP,"{'amount_cents': 3747, 'currency': 'USD'}",94,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Oasis Summer Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:95,b_b67zvglh1u,Like Dreams,"{'amount_cents': 6000, 'currency': 'USD'}",95,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Personalised Flap Soft Leather Shoulder Tote Bag,Shoulder Bags:2024-06-26T13:08:41.313771:96,b_5nbdyghste,Cloth N Card,"{'amount_cents': 4442, 'currency': 'USD', 'original_amount_cents': 3500, 'original_currency': 'GBP'}",96,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Bandana Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:97,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 1000, 'currency': 'USD'}",97,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
SANDY SHOULDER BAG,Shoulder Bags:2024-06-26T13:08:41.313771:98,b_19c6cabe,Shiraleah,"{'amount_cents': 4200, 'currency': 'USD'}",98,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Oceanic Waveform Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:99,b_568f472e,America & Beyond,"{'amount_cents': 6750, 'currency': 'USD'}",99,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Kate Shoulder Bag,Shoulder Bags:2024-06-26T13:08:41.313771:100,b_k68v34x8vf,Stitch and Hide,"{'amount_cents': 9320, 'currency': 'USD', 'original_amount_cents': 13995, 'original_currency': 'AUD'}",100,2024-06-26,2024-06-26T13:08:41.313771,Shoulder Bags
Bow Pink Charlie Backpack,Backpack:2024-06-26T13:08:41.313771:1,b_ibd163nln6,Viv&Lou,"{'amount_cents': 4400, 'currency': 'USD'}",1,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Wild Child Backpack,Backpack:2024-06-26T13:08:41.313771:2,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",2,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Daisy Backpack,Backpack:2024-06-26T13:08:41.313771:3,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3400, 'currency': 'USD'}",3,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Yellow Flower Kids Ruffle Backpack,Backpack:2024-06-26T13:08:41.313771:4,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",4,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Orange Shimmer Pack It All Backpack,Backpack:2024-06-26T13:08:41.313771:5,b_6s5iwvn848,Wildkin,"{'amount_cents': 4999, 'currency': 'USD'}",5,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Flower Power Backpack,Backpack:2024-06-26T13:08:41.313771:6,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",6,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Mint Charlie Backpack,Backpack:2024-06-26T13:08:41.313771:7,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",7,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Pink Kids Girls Music Tour Backpack,Backpack:2024-06-26T13:08:41.313771:8,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",8,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Deer Printed Kids Backpack,Backpack:2024-06-26T13:08:41.313771:9,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",9,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Blue Flower Kids Ruffle Backpack,Backpack:2024-06-26T13:08:41.313771:10,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",10,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Giddy Up Backpack,Backpack:2024-06-26T13:08:41.313771:11,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",11,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Camouflage Kids Backpack,Backpack:2024-06-26T13:08:41.313771:12,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",12,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Ocean Jungle Backpack,Backpack:2024-06-26T13:08:41.313771:13,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",13,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Pink Charlie Backpack,Backpack:2024-06-26T13:08:41.313771:14,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",14,2024-06-26,2024-06-26T13:08:41.313771,Backpack
You are Rawrsome Backpack,Backpack:2024-06-26T13:08:41.313771:15,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3400, 'currency': 'USD'}",15,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Grey duck kids boys backpack,Backpack:2024-06-26T13:08:41.313771:16,b_8y38abnnmk,Yawoo Garments,"{'amount_cents': 3100, 'currency': 'USD'}",16,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Itzy Bitzy Backpack,Backpack:2024-06-26T13:08:41.313771:17,b_df9cebde,Itzy Ritzy,"{'amount_cents': 3999, 'currency': 'USD'}",17,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids backpack insulated front compartment: Blossoms-pink,Backpack:2024-06-26T13:08:41.313771:18,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 4606, 'currency': 'USD', 'original_amount_cents': 4295, 'original_currency': 'EUR'}",18,2024-06-26,2024-06-26T13:08:41.313771,Backpack
All Over Print Backpacks,Backpack:2024-06-26T13:08:41.313771:19,b_5u6lnsy500,Stephen Joseph Gifts,"{'amount_cents': 4400, 'currency': 'USD'}",19,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Flower Power Backpack,Backpack:2024-06-26T13:08:41.313771:20,b_1o8ty9ans6,Pip and Lenny,"{'amount_cents': 4325, 'currency': 'USD', 'original_amount_cents': 6495, 'original_currency': 'AUD'}",20,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack (Checks),Backpack:2024-06-26T13:08:41.313771:21,b_6tt98ub7mp,BinkyBro,"{'amount_cents': 3400, 'currency': 'USD'}",21,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Wrangler Aztec Multi Function Backpack,Backpack:2024-06-26T13:08:41.313771:22,b_adwkg7449y,South End Clothing and Apparel L.L.C,"{'amount_cents': 9600, 'currency': 'USD'}",22,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Thinkin' Pink Backpack,Backpack:2024-06-26T13:08:41.313771:23,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",23,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Unisex Outdoor 45L Molle Backpack,Backpack:2024-06-26T13:08:41.313771:24,b_8xnmaee28k,JupiterGear Home,"{'amount_cents': 3899, 'currency': 'USD'}",24,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Toddler Backpack - Construction on Grey ,Backpack:2024-06-26T13:08:41.313771:25,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 4995, 'currency': 'USD'}",25,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Backpack - Classic Deer Camo,Backpack:2024-06-26T13:08:41.313771:26,b_2k2pe71z7u,BURLEBO,"{'amount_cents': 5900, 'currency': 'USD'}",26,2024-06-26,2024-06-26T13:08:41.313771,Backpack
"Freya Large Capacity Woven Backpack, Casual, Convertible",Backpack:2024-06-26T13:08:41.313771:27,b_dmin8matyq,KAYLA+AVA,"{'amount_cents': 4500, 'currency': 'USD'}",27,2024-06-26,2024-06-26T13:08:41.313771,Backpack
MOXIE Backpack - Blue/Pink,Backpack:2024-06-26T13:08:41.313771:28,b_521sy8ez50,Jadelynn Brooke,"{'amount_cents': 6000, 'currency': 'USD'}",28,2024-06-26,2024-06-26T13:08:41.313771,Backpack
"""...._ Checker Print / Solid Basic Backpack",Backpack:2024-06-26T13:08:41.313771:29,b_849n5pbfjm,42POPS,"{'amount_cents': 2500, 'currency': 'USD'}",29,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Little kids backpack: Forest friends,Backpack:2024-06-26T13:08:41.313771:30,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3212, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",30,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Vintage Trucks Toddler Backpack,Backpack:2024-06-26T13:08:41.313771:31,b_43774ddf,SoYoung,"{'amount_cents': 3900, 'currency': 'USD'}",31,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Full Size Pink Checkered Backpack,Backpack:2024-06-26T13:08:41.313771:32,b_m8tfhuqt3u,Kickin it up Socks,"{'amount_cents': 4500, 'currency': 'USD'}",32,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Kids Backpack - Watercolor Roses ,Backpack:2024-06-26T13:08:41.313771:33,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 5995, 'currency': 'USD'}",33,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Strawberry Nylon Backpack,Backpack:2024-06-26T13:08:41.313771:34,b_5b3hga8hjz,KENZKUSTOMZ,"{'amount_cents': 6200, 'currency': 'USD'}",34,2024-06-26,2024-06-26T13:08:41.313771,Backpack
Little kids backpack: Savanna,Backpack:2024-06-26T13:08:41.313771:35,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3212, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",35,2024-06-26,2024-06-26T13:08:41.313771,Backpack
FABLE x Catherine Rowe's Into the Woods Green Backpack,Backpack:2024-06-26T13:08:41.313771:36,b_d5xrgr19y5,Fable England,"{'amount_cents': 9137, 'currency': 'USD', 'original_amount_cents': 7200, 'original_currency': 'GBP'}",36,2024-06-26,2024-06-26T13:08:41.313771,Backpack
14 Pc Random Assorted Novelty Backpacks -NVBP-ASST,Backpack:2024-06-26T13:08:41.313771:37,b_a48i0fg8,Selini New York,"{'amount_cents': 21700, 'currency': 'USD'}",37,2024-06-26,2024-06-26T13:08:41.313771,Backpack
