title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
Crochet Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:28,b_3la2w2u5fn,Thomas and Lee Company,"{'amount_cents': 2200, 'currency': 'USD'}",28,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
PUFFER QUILTED TOTE SHOULDER BAG MEDIUM 8372,Shoulder Bags:2024-06-24T02:18:24.142847:29,b_79gkn2u3uk,TAPA fashion,"{'amount_cents': 2400, 'currency': 'USD'}",29,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Quilted Puffer Shoulder Bags - Multiple Zip Feature,Shoulder Bags:2024-06-24T02:18:24.142847:30,b_umczc7bspa,Queens Designs,"{'amount_cents': 4400, 'currency': 'USD'}",30,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
GIADA SHOULDER BAG GREEN/LILAC -N58,Shoulder Bags:2024-06-24T02:18:24.142847:31,b_p9wgjmrndq,NALI',"{'amount_cents': 7497, 'currency': 'USD', 'original_amount_cents': 7009, 'original_currency': 'EUR'}",31,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Geometric Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:32,b_eg67w26m92,Corki Distribution L.L.C.,"{'amount_cents': 18000, 'currency': 'USD'}",32,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
2024 New Light Blue Large Capacity Chain Denim Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:33,b_k4ymnqwwyk,Elanora,"{'amount_cents': 4200, 'currency': 'USD'}",33,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Indian Handmade Quilted Ethnic Tote Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:34,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 3599, 'currency': 'USD'}",34,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Quilted Zipper Large Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:35,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2232, 'currency': 'USD'}",35,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Tigerlily Beaded Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:36,b_568f472e,America & Beyond,"{'amount_cents': 14750, 'currency': 'USD'}",36,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Large Multifunctional Shoulder Sling Bag Chest Bag,Shoulder Bags:2024-06-24T02:18:24.142847:37,b_mdhtez9tk6,Diacly,"{'amount_cents': 3695, 'currency': 'USD'}",37,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Leather Shoulder Bag Julia GW6849,Shoulder Bags:2024-06-24T02:18:24.142847:38,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 7500, 'currency': 'USD'}",38,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Diamond Quilted Polyester Shoulder Sling Bag,Shoulder Bags:2024-06-24T02:18:24.142847:39,b_1e67dn411w,Cap Zone,"{'amount_cents': 1398, 'currency': 'USD'}",39,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Canvas & Leather Women's Shoulder Bag - Indigo Print,Shoulder Bags:2024-06-24T02:18:24.142847:40,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4000, 'currency': 'USD'}",40,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Leather Shoulder Bag Robbie GW6851,Shoulder Bags:2024-06-24T02:18:24.142847:41,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9995, 'currency': 'USD'}",41,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Women's wax leather Boston bags tote shoulder bags crossbody,Shoulder Bags:2024-06-24T02:18:24.142847:42,b_m9g7q2h2bj,MKS America,"{'amount_cents': 2900, 'currency': 'USD'}",42,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Genuine Leather Minimalism Style Shoulder Tote Bag,Shoulder Bags:2024-06-24T02:18:24.142847:43,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 13797, 'currency': 'USD', 'original_amount_cents': 12900, 'original_currency': 'EUR'}",43,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
...._ SI-25642 VEGAN LEATHER BUCKET SHOULDER BAG,Shoulder Bags:2024-06-24T02:18:24.142847:44,b_849n5pbfjm,42POPS,"{'amount_cents': 4950, 'currency': 'USD'}",44,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Rainbow Wings Floral Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:45,b_568f472e,America & Beyond,"{'amount_cents': 7500, 'currency': 'USD'}",45,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Bobbie Bow Hobo Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:46,b_djojumta,Pretty Simple,"{'amount_cents': 6250, 'currency': 'USD'}",46,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
..SI-26464 Vegan Leather Chevron Crossbody Shoulder Flap Bag,Shoulder Bags:2024-06-24T02:18:24.142847:47,b_849n5pbfjm,42POPS,"{'amount_cents': 2970, 'currency': 'USD'}",47,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Indian Handmade Quilted Ethnic Tote Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:48,b_f8f3cs4bc2,Bhawana Handicrafts,"{'amount_cents': 3599, 'currency': 'USD'}",48,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Genuine Daily Leather Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:49,b_se88gvsk22,Comfortarians,"{'amount_cents': 8000, 'currency': 'USD'}",49,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Flower Knitted Large Single Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:50,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2148, 'currency': 'USD'}",50,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
RETRO BOHEMIAN SHOULDER BAG TOTE BAG_CWAB1992,Shoulder Bags:2024-06-24T02:18:24.142847:51,b_3eopd3scey,ACCITY,"{'amount_cents': 5550, 'currency': 'USD'}",51,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Canvas & Leather Women's Shoulder Bag - Floral,Shoulder Bags:2024-06-24T02:18:24.142847:52,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 3850, 'currency': 'USD'}",52,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Baggie - Large Capacity Single Shoulder Tote Straw Bag,Shoulder Bags:2024-06-24T02:18:24.142847:53,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 4000, 'currency': 'USD'}",53,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
..SI-26488 Canvas Shoulder Tote Bag,Shoulder Bags:2024-06-24T02:18:24.142847:54,b_849n5pbfjm,42POPS,"{'amount_cents': 4785, 'currency': 'USD'}",54,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Handmade Crochet Knitted Shoulder Bag Granny Square Boho,Shoulder Bags:2024-06-24T02:18:24.142847:55,b_cf95yuhnpk,ZZZEBRAAA LIMITED,"{'amount_cents': 3792, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",55,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Floral Embroidery Straw Bag Woven Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:56,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 5348, 'currency': 'USD', 'original_amount_cents': 5000, 'original_currency': 'EUR'}",56,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Spring Summer Shoulder Bag ,Shoulder Bags:2024-06-24T02:18:24.142847:57,b_y7f344qhb4,Nola by bijusol,"{'amount_cents': 2565, 'currency': 'USD', 'original_amount_cents': 2398, 'original_currency': 'EUR'}",57,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Nova Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:58,b_9yjfkk95hj,MMS Brands,"{'amount_cents': 4999, 'currency': 'USD'}",58,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Celis Floral Embossed Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:59,b_2dnif8eiyy,Mellow World,"{'amount_cents': 8400, 'currency': 'USD'}",59,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Flower Knitted Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:60,b_4ahkhhvtpz,Collections by Fame Accessories,"{'amount_cents': 2599, 'currency': 'USD'}",60,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
TRANSPARENT BEACH BAG WITH COLORFUL SHOULDER STRAPS_CWAB1923,Shoulder Bags:2024-06-24T02:18:24.142847:61,b_3eopd3scey,ACCITY,"{'amount_cents': 2050, 'currency': 'USD'}",61,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Cream Handmade Crochet Shoulder Tote Bag for Summer,Shoulder Bags:2024-06-24T02:18:24.142847:62,b_cf95yuhnpk,ZZZEBRAAA LIMITED,"{'amount_cents': 3792, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",62,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Woven Shoulder Sling Bag in Natural,Shoulder Bags:2024-06-24T02:18:24.142847:63,b_9xkz6bvm8p,My Accessories London,"{'amount_cents': 3541, 'currency': 'USD', 'original_amount_cents': 2800, 'original_currency': 'GBP'}",63,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Stylish Lightweight Puffer Shoulder Large Bag,Shoulder Bags:2024-06-24T02:18:24.142847:64,b_gy33y47y5m,Fashion City,"{'amount_cents': 4640, 'currency': 'USD'}",64,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Willow Red Recycled Vegan Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:65,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 14000, 'currency': 'USD'}",65,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Stadium Clear Envelope Shoulder Bags,Shoulder Bags:2024-06-24T02:18:24.142847:66,b_umczc7bspa,Queens Designs,"{'amount_cents': 3000, 'currency': 'USD'}",66,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Puff Quilted Crossbody Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:67,b_2ig5ozgc,Vanilla Monkey,"{'amount_cents': 2800, 'currency': 'USD'}",67,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Make  Lemonada Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:68,b_568f472e,America & Beyond,"{'amount_cents': 13750, 'currency': 'USD'}",68,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
SPLICED RAINBOW SHOULDER BAG HANDBAG_CWAB1382,Shoulder Bags:2024-06-24T02:18:24.142847:69,b_3eopd3scey,ACCITY,"{'amount_cents': 6150, 'currency': 'USD'}",69,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Letter Print Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:70,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 1000, 'currency': 'USD'}",70,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Navajo Boho Tribal Pattern Woven Canvas Shoulder Sling Bag,Shoulder Bags:2024-06-24T02:18:24.142847:71,b_1e67dn411w,Cap Zone,"{'amount_cents': 1198, 'currency': 'USD'}",71,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Vintage Corduroy Smiley Face Shoulder Tote Bag,Shoulder Bags:2024-06-24T02:18:24.142847:72,b_qrthtbpuwu,Funkyrel® Atzbranding Limited,"{'amount_cents': 2000, 'currency': 'USD'}",72,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
HOLE BAG - Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:73,b_ct9w06iys4,IN-ZU,"{'amount_cents': 15188, 'currency': 'USD', 'original_amount_cents': 14200, 'original_currency': 'EUR'}",73,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Casual Shoulder Bag Mobile,Shoulder Bags:2024-06-24T02:18:24.142847:74,b_y7f344qhb4,Nola by bijusol,"{'amount_cents': 1281, 'currency': 'USD', 'original_amount_cents': 1198, 'original_currency': 'EUR'}",74,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
KATE PUFF QUILTED SHOULDER BAG ,Shoulder Bags:2024-06-24T02:18:24.142847:75,b_elccldtdr7,Urban Daizy,"{'amount_cents': 5998, 'currency': 'USD'}",75,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Floral Beaded Jute Shoulder bag,Shoulder Bags:2024-06-24T02:18:24.142847:76,b_568f472e,America & Beyond,"{'amount_cents': 9500, 'currency': 'USD'}",76,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Handcrafted Leather Shoulder Bag Tote Made in Italy Odissea,Shoulder Bags:2024-06-24T02:18:24.142847:77,b_8pnb44wphc,Civico 93-Pulicati,"{'amount_cents': 19251, 'currency': 'USD', 'original_amount_cents': 17999, 'original_currency': 'EUR'}",77,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Edgy Skull Classic Design Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:78,b_bjg2mc1ebw,Handbag Express,"{'amount_cents': 6075, 'currency': 'USD'}",78,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Oasis Summer Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:79,b_b67zvglh1u,Like Dreams,"{'amount_cents': 6000, 'currency': 'USD'}",79,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Woven Cloud Shoulder Crossbody Clip Bag,Shoulder Bags:2024-06-24T02:18:24.142847:80,b_k4ymnqwwyk,Elanora,"{'amount_cents': 2925, 'currency': 'USD'}",80,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
'ZARA' Brown Smooth Real Leather Baguette Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:81,b_ajhjht89yj,Assots London,"{'amount_cents': 8850, 'currency': 'USD', 'original_amount_cents': 6999, 'original_currency': 'GBP'}",81,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Oceanic Waveform Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:82,b_568f472e,America & Beyond,"{'amount_cents': 6750, 'currency': 'USD'}",82,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Nikki Green Recycled Vegan Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:83,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 13000, 'currency': 'USD'}",83,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
SANDY SHOULDER BAG,Shoulder Bags:2024-06-24T02:18:24.142847:84,b_19c6cabe,Shiraleah,"{'amount_cents': 4200, 'currency': 'USD'}",84,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Bandana Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:85,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 1000, 'currency': 'USD'}",85,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Woven Floral Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:86,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 4637, 'currency': 'USD'}",86,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Quilted Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:87,b_5b3hga8hjz,KENZKUSTOMZ,"{'amount_cents': 4400, 'currency': 'USD'}",87,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Leather Elsa Shoulder Bag -WS005,Shoulder Bags:2024-06-24T02:18:24.142847:88,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9213, 'currency': 'USD'}",88,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Maverick Summer Glossed Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:89,b_b67zvglh1u,Like Dreams,"{'amount_cents': 5000, 'currency': 'USD'}",89,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Chichi Small Shoulder Bag With Leather,Shoulder Bags:2024-06-24T02:18:24.142847:90,b_7f43382b,Altiplano,"{'amount_cents': 5200, 'currency': 'USD'}",90,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Kate Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:91,b_k68v34x8vf,Stitch and Hide,"{'amount_cents': 9330, 'currency': 'USD', 'original_amount_cents': 13995, 'original_currency': 'AUD'}",91,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Personalised Flap Soft Leather Shoulder Tote Bag,Shoulder Bags:2024-06-24T02:18:24.142847:92,b_5nbdyghste,Cloth N Card,"{'amount_cents': 4426, 'currency': 'USD', 'original_amount_cents': 3500, 'original_currency': 'GBP'}",92,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Inez Recycled Vegan Shoulder Bag in Taupe,Shoulder Bags:2024-06-24T02:18:24.142847:93,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 9800, 'currency': 'USD'}",93,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Surly Chain Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:94,b_djojumta,Pretty Simple,"{'amount_cents': 5000, 'currency': 'USD'}",94,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Metro Modern Canvas Shoulder Sling Bag,Shoulder Bags:2024-06-24T02:18:24.142847:95,b_9hfrrjqke9,The American Gift Company (TAGCO),"{'amount_cents': 1999, 'currency': 'USD'}",95,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
DALIX Daily Shoulder Tote Bag Premium Cotton,Shoulder Bags:2024-06-24T02:18:24.142847:96,b_7nb8mb45,Dalix,"{'amount_cents': 1595, 'currency': 'USD'}",96,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Paper bag top Shoulder bag,Shoulder Bags:2024-06-24T02:18:24.142847:97,b_eg67w26m92,Corki Distribution L.L.C.,"{'amount_cents': 16400, 'currency': 'USD'}",97,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Bohemian Shoulder Bag from Woven Fabric,Shoulder Bags:2024-06-24T02:18:24.142847:98,b_3bj4gws49s,Umays Boho,"{'amount_cents': 3600, 'currency': 'USD'}",98,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Savannah Woven Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:99,b_9w8qp3zaf5,Lovestitch,"{'amount_cents': 5000, 'currency': 'USD'}",99,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Floral White Print Cork Shoulder Bag with Zippered Pockets ,Shoulder Bags:2024-06-24T02:18:24.142847:100,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 2000, 'currency': 'USD'}",100,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Bow Pink Charlie Backpack,Backpack:2024-06-24T02:18:24.142847:1,b_ibd163nln6,Viv&Lou,"{'amount_cents': 4400, 'currency': 'USD'}",1,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Yellow Flower Kids Ruffle Backpack,Backpack:2024-06-24T02:18:24.142847:2,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",2,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Daisy Backpack,Backpack:2024-06-24T02:18:24.142847:3,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3400, 'currency': 'USD'}",3,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Kids Wild Child Backpack,Backpack:2024-06-24T02:18:24.142847:4,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",4,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Orange Shimmer Pack It All Backpack,Backpack:2024-06-24T02:18:24.142847:5,b_6s5iwvn848,Wildkin,"{'amount_cents': 4999, 'currency': 'USD'}",5,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Mint Charlie Backpack,Backpack:2024-06-24T02:18:24.142847:6,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",6,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Pink Kids Girls Music Tour Backpack,Backpack:2024-06-24T02:18:24.142847:7,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",7,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Sky Blue Plaid Ruffle Boys Backpack,Backpack:2024-06-24T02:18:24.142847:8,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",8,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Kids Flower Power Backpack,Backpack:2024-06-24T02:18:24.142847:9,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",9,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Pink Flower Kids Ruffle Backpack,Backpack:2024-06-24T02:18:24.142847:10,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",10,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Deer Printed Kids Backpack,Backpack:2024-06-24T02:18:24.142847:11,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",11,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Kids backpack insulated front compartment: Blossoms-pink,Backpack:2024-06-24T02:18:24.142847:12,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 4594, 'currency': 'USD', 'original_amount_cents': 4295, 'original_currency': 'EUR'}",12,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Pink Charlie Backpack,Backpack:2024-06-24T02:18:24.142847:13,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",13,2024-06-24,2024-06-24T02:18:24.142847,Backpack
"Duet 16"" Kids Backpack & Detachable Lunchbox Set",Backpack:2024-06-24T02:18:24.142847:14,b_274gq9ucot,J WORLD,"{'amount_cents': 4499, 'currency': 'USD'}",14,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Tootie Fruity Backpack,Backpack:2024-06-24T02:18:24.142847:15,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3400, 'currency': 'USD'}",15,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Toddler Backpack - Construction on Grey ,Backpack:2024-06-24T02:18:24.142847:16,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 4995, 'currency': 'USD'}",16,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Itzy Bitzy Backpack,Backpack:2024-06-24T02:18:24.142847:17,b_df9cebde,Itzy Ritzy,"{'amount_cents': 3999, 'currency': 'USD'}",17,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Unisex Outdoor 45L Molle Backpack,Backpack:2024-06-24T02:18:24.142847:18,b_8xnmaee28k,JupiterGear Home,"{'amount_cents': 3899, 'currency': 'USD'}",18,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Wrangler Aztec Multi Function Backpack,Backpack:2024-06-24T02:18:24.142847:19,b_adwkg7449y,South End Clothing and Apparel L.L.C,"{'amount_cents': 9600, 'currency': 'USD'}",19,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Little kids backpack: Forest friends,Backpack:2024-06-24T02:18:24.142847:20,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3204, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",20,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Little kids backpack: Savanna,Backpack:2024-06-24T02:18:24.142847:21,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3204, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",21,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Kids Sweetie Pie Backpack,Backpack:2024-06-24T02:18:24.142847:22,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",22,2024-06-24,2024-06-24T02:18:24.142847,Backpack
All Over Print Backpacks,Backpack:2024-06-24T02:18:24.142847:23,b_5u6lnsy500,Stephen Joseph Gifts,"{'amount_cents': 4400, 'currency': 'USD'}",23,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Vintage Trucks Toddler Backpack,Backpack:2024-06-24T02:18:24.142847:24,b_43774ddf,SoYoung,"{'amount_cents': 3900, 'currency': 'USD'}",24,2024-06-24,2024-06-24T02:18:24.142847,Backpack
"Freya Large Capacity Woven Backpack, Casual, Convertible",Backpack:2024-06-24T02:18:24.142847:25,b_dmin8matyq,KAYLA+AVA,"{'amount_cents': 4500, 'currency': 'USD'}",25,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Kids Backpack - Watercolor Roses ,Backpack:2024-06-24T02:18:24.142847:26,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 5995, 'currency': 'USD'}",26,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Grey duck kids boys backpack,Backpack:2024-06-24T02:18:24.142847:27,b_8y38abnnmk,Yawoo Garments,"{'amount_cents': 3100, 'currency': 'USD'}",27,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Kids Giddy Up Backpack,Backpack:2024-06-24T02:18:24.142847:28,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",28,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Black & Cream Aztec Backpack,Backpack:2024-06-24T02:18:24.142847:29,b_5m4wqw135i,Panache Apparel Co.,"{'amount_cents': 7200, 'currency': 'USD'}",29,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Strawberry Nylon Backpack,Backpack:2024-06-24T02:18:24.142847:30,b_5b3hga8hjz,KENZKUSTOMZ,"{'amount_cents': 6200, 'currency': 'USD'}",30,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Backpack - Leopard,Backpack:2024-06-24T02:18:24.142847:31,b_bu2my8arx5,Sugar Bee Clothing,"{'amount_cents': 5995, 'currency': 'USD'}",31,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Full Size Tan Checkered Backpack,Backpack:2024-06-24T02:18:24.142847:32,b_m8tfhuqt3u,Kickin it up Socks,"{'amount_cents': 4500, 'currency': 'USD'}",32,2024-06-24,2024-06-24T02:18:24.142847,Backpack
MOXIE Backpack - Blue/Pink,Backpack:2024-06-24T02:18:24.142847:33,b_521sy8ez50,Jadelynn Brooke,"{'amount_cents': 6000, 'currency': 'USD'}",33,2024-06-24,2024-06-24T02:18:24.142847,Backpack
HYPE RETRO SHAPES BACKPACK,Backpack:2024-06-24T02:18:24.142847:34,b_c8qwud4e1s,JHB2C LTD,"{'amount_cents': 3794, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'GBP'}",34,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Backpack - Classic Deer Camo,Backpack:2024-06-24T02:18:24.142847:35,b_2k2pe71z7u,BURLEBO,"{'amount_cents': 5900, 'currency': 'USD'}",35,2024-06-24,2024-06-24T02:18:24.142847,Backpack
Waterproof Cotton canvas Backpack apple,Backpack:2024-06-24T02:18:24.142847:36,b_df4dp61bjn,studioloco,"{'amount_cents': 5134, 'currency': 'USD', 'original_amount_cents': 4800, 'original_currency': 'EUR'}",36,2024-06-24,2024-06-24T02:18:24.142847,Backpack
