title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
"Genuine Leather Shoulder Bag, Made in Italy, Art. 112436",Shoulder Bags:2024-07-02T12:06:20.111567:34,b_kc42nc593p,Suie Valentini srl,"{'amount_cents': 7502, 'currency': 'USD', 'original_amount_cents': 7000, 'original_currency': 'EUR'}",34,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Cross Body Sling Fanny Pack Belt Bag | 90FP101,Shoulder Bags:2024-07-02T12:06:20.111567:35,b_9j5az29aau,Wall To Wall Accessories,"{'amount_cents': 1390, 'currency': 'USD'}",35,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Oceanic Waveform Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:36,b_568f472e,America & Beyond,"{'amount_cents': 6750, 'currency': 'USD'}",36,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Sadie Handcrafted Leather Crossbody Bags,Shoulder Bags:2024-07-02T12:06:20.111567:37,b_arceup81f2,Latico Leathers,"{'amount_cents': 16000, 'currency': 'USD'}",37,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Beach Wallet Handbags Mobile Phone Bag For Women,Shoulder Bags:2024-07-02T12:06:20.111567:38,b_jkhzdth9kx,Wholesalesir,"{'amount_cents': 1100, 'currency': 'USD'}",38,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Cuban Chain Strap Dandy Shoulder BAG_CUAB0083,Shoulder Bags:2024-07-02T12:06:20.111567:39,b_3eopd3scey,ACCITY,"{'amount_cents': 2850, 'currency': 'USD'}",39,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
RM019A Cowhide Leather Crossbody Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:40,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 1995, 'currency': 'USD'}",40,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Women's Medium Quilted Solid Color Bag,Shoulder Bags:2024-07-02T12:06:20.111567:41,b_5rtqqkhzws,Y by Yaya Handbags,"{'amount_cents': 5999, 'currency': 'USD'}",41,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
P23097 Hobo Bag W/Cosmetic Pouch,Shoulder Bags:2024-07-02T12:06:20.111567:42,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5750, 'currency': 'USD'}",42,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Summer Travel Sling Cross Body Bag | Hailey Sand,Shoulder Bags:2024-07-02T12:06:20.111567:43,b_107a5x2c,Seriously Shea,"{'amount_cents': 3600, 'currency': 'USD'}",43,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
The Leather Sling Bag,Shoulder Bags:2024-07-02T12:06:20.111567:44,b_ddg3xfs9,WP Standard,"{'amount_cents': 15800, 'currency': 'USD'}",44,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Light Brown & Cream Aztec Tote,Shoulder Bags:2024-07-02T12:06:20.111567:45,b_5m4wqw135i,Panache Apparel Co.,"{'amount_cents': 7600, 'currency': 'USD'}",45,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Women's Wax Leather Boston Bags Tote Shoulder Bags Crossbody,Shoulder Bags:2024-07-02T12:06:20.111567:46,b_m9g7q2h2bj,MKS America,"{'amount_cents': 2900, 'currency': 'USD'}",46,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Handmade Moroccan Bohemian Woman Leather Bag,Shoulder Bags:2024-07-02T12:06:20.111567:47,b_qmhrvahkjy,DarKech,"{'amount_cents': 6500, 'currency': 'USD'}",47,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
",..SI-26259 Woven Bohemian Tassel Crochet Shoulder Bag",Shoulder Bags:2024-07-02T12:06:20.111567:48,b_849n5pbfjm,42POPS,"{'amount_cents': 3250, 'currency': 'USD'}",48,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Geometric Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:49,b_eg67w26m92,Corki Distribution L.L.C.,"{'amount_cents': 18000, 'currency': 'USD'}",49,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
P21012 Shoulder Bag W/Cosmetic Pouch,Shoulder Bags:2024-07-02T12:06:20.111567:50,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 4625, 'currency': 'USD'}",50,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
FC19218 Nora Woven Hobo Bag,Shoulder Bags:2024-07-02T12:06:20.111567:51,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 5237, 'currency': 'USD'}",51,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
"Small Leather Satchel, Vintage Brown Crossbody Sling Bag",Shoulder Bags:2024-07-02T12:06:20.111567:52,b_rurnb8h2r7,DS Leather Studio,"{'amount_cents': 3950, 'currency': 'USD'}",52,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Hf Tote Bag Women Top Handle Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:53,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 6300, 'currency': 'USD'}",53,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Mini Half Moon Tote,Shoulder Bags:2024-07-02T12:06:20.111567:54,b_7hzj2kbl,STREET LEVEL,"{'amount_cents': 6000, 'currency': 'USD'}",54,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Canvas & Leather Women Shoulder Bag - Green Floral,Shoulder Bags:2024-07-02T12:06:20.111567:55,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 3350, 'currency': 'USD'}",55,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
P21016 Shoulder Bag W/Cosmetic Pouch,Shoulder Bags:2024-07-02T12:06:20.111567:56,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 3750, 'currency': 'USD'}",56,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Carryall Fanny Pack Waist Bag,Shoulder Bags:2024-07-02T12:06:20.111567:57,b_5rtqqkhzws,Y by Yaya Handbags,"{'amount_cents': 4998, 'currency': 'USD'}",57,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Perfect Puffy Large Quilted Bag,Shoulder Bags:2024-07-02T12:06:20.111567:58,b_eow5j1bbc8,Ellison+Young,"{'amount_cents': 6875, 'currency': 'USD'}",58,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Puffer Medium Solid Color Purse Tote Handbag Slouch Bag,Shoulder Bags:2024-07-02T12:06:20.111567:59,b_hmkfns5yxv,Sweet Cherry Sky,"{'amount_cents': 3000, 'currency': 'USD'}",59,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Bella Large Leather Sling Bag,Shoulder Bags:2024-07-02T12:06:20.111567:60,b_1g164l742v,Bolsa Nova Handbags,"{'amount_cents': 33000, 'currency': 'USD'}",60,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Genuine Leather Woven Envelope Shoulder Baguette Bag,Shoulder Bags:2024-07-02T12:06:20.111567:61,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 12753, 'currency': 'USD', 'original_amount_cents': 11900, 'original_currency': 'EUR'}",61,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Double Knot,Shoulder Bags:2024-07-02T12:06:20.111567:62,b_p55ppsxvzv,BAGS-2-SLAY,"{'amount_cents': 6900, 'currency': 'USD'}",62,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Summer Sling Cross Body Bag | Rebeca Ruby,Shoulder Bags:2024-07-02T12:06:20.111567:63,b_107a5x2c,Seriously Shea,"{'amount_cents': 3600, 'currency': 'USD'}",63,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Transparent Acrylic Single Shoulder Chain Bag,Shoulder Bags:2024-07-02T12:06:20.111567:64,b_dxhtkv5y9m,Easel,"{'amount_cents': 2099, 'currency': 'USD'}",64,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
M1860DS Connar Distressed Side Pocket Tote,Shoulder Bags:2024-07-02T12:06:20.111567:65,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 6600, 'currency': 'USD'}",65,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Woven Faux Leather C.C Belt Bag BGS4360,Shoulder Bags:2024-07-02T12:06:20.111567:66,b_7sc156a02t,C.C Beanie,"{'amount_cents': 3200, 'currency': 'USD'}",66,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
"Genuine Leather Shoulder Mini Bag, Made in Italy, Art.112423",Shoulder Bags:2024-07-02T12:06:20.111567:67,b_kc42nc593p,Suie Valentini srl,"{'amount_cents': 9645, 'currency': 'USD', 'original_amount_cents': 9000, 'original_currency': 'EUR'}",67,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
W026 Cowhide Women Mini Crossbody Shoulder Bag Phone Pouch,Shoulder Bags:2024-07-02T12:06:20.111567:68,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 1250, 'currency': 'USD'}",68,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
FC20495 Eliza Front Tassel Pocket 2 in 1 Hobo Shoulder Bag S,Shoulder Bags:2024-07-02T12:06:20.111567:69,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 4125, 'currency': 'USD'}",69,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Brown Pch Tote Bag,Shoulder Bags:2024-07-02T12:06:20.111567:70,b_67w5sm06hd,Kiko Leather,"{'amount_cents': 15000, 'currency': 'USD'}",70,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Charlotte Buckle Handle Shoulder Bag Contemporary Urban Vibe,Shoulder Bags:2024-07-02T12:06:20.111567:71,b_dmin8matyq,KAYLA+AVA,"{'amount_cents': 3000, 'currency': 'USD'}",71,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
2024 New Light Blue Large Capacity Chain Denim Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:72,b_k4ymnqwwyk,Elanora,"{'amount_cents': 4200, 'currency': 'USD'}",72,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
"Le Donne Leather Canteen Crossbody, Colombian Leather",Shoulder Bags:2024-07-02T12:06:20.111567:73,b_3i9xshxql5,Le Donne Leather,"{'amount_cents': 7000, 'currency': 'USD'}",73,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Make  Lemonada Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:74,b_568f472e,America & Beyond,"{'amount_cents': 13750, 'currency': 'USD'}",74,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Quilted Zipper Large Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:75,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2232, 'currency': 'USD'}",75,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Block Print Sling Crossbody Bag,Shoulder Bags:2024-07-02T12:06:20.111567:76,b_4f1f7699,Anchal,"{'amount_cents': 6200, 'currency': 'USD'}",76,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Essence - Hand Woven Knot Crossbody,Shoulder Bags:2024-07-02T12:06:20.111567:77,b_bhls55b60v,Sol and Selene,"{'amount_cents': 12000, 'currency': 'USD'}",77,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Genuine Leather Bucket Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:78,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 13825, 'currency': 'USD', 'original_amount_cents': 12900, 'original_currency': 'EUR'}",78,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
7860 - Wholesale 2 in 1 Plaid Handbag,Shoulder Bags:2024-07-02T12:06:20.111567:79,b_a1274wsui3,AR New York,"{'amount_cents': 8999, 'currency': 'USD'}",79,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Solid Color Crossbody Fanny Pack Belt Bag,Shoulder Bags:2024-07-02T12:06:20.111567:80,b_bya786doke,Love and Repeat,"{'amount_cents': 990, 'currency': 'USD'}",80,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Ladies Sling Bag Shoulder Handbag,Shoulder Bags:2024-07-02T12:06:20.111567:81,b_eungak2r99,Nima Accessories Inc,"{'amount_cents': 2000, 'currency': 'USD'}",81,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Round Up Crossbody Bag,Shoulder Bags:2024-07-02T12:06:20.111567:82,b_5rtqqkhzws,Y by Yaya Handbags,"{'amount_cents': 7998, 'currency': 'USD'}",82,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Brooke Circle Bag,Shoulder Bags:2024-07-02T12:06:20.111567:83,b_7hzj2kbl,STREET LEVEL,"{'amount_cents': 6800, 'currency': 'USD'}",83,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Bree Crossbody,Shoulder Bags:2024-07-02T12:06:20.111567:84,b_9yjfkk95hj,MMS Brands,"{'amount_cents': 4000, 'currency': 'USD'}",84,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Leather Shoulder Bag Nora - Cognac GW6844,Shoulder Bags:2024-07-02T12:06:20.111567:85,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9000, 'currency': 'USD'}",85,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Italian Leather Structured Handbag Crossbody JIJOU CAPRI,Shoulder Bags:2024-07-02T12:06:20.111567:86,b_f3x4aqdj37,JIJOU CAPRI,"{'amount_cents': 17800, 'currency': 'USD'}",86,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Neoprene Fabrics Vegan Leather Woven Shoulder Bag Size M,Shoulder Bags:2024-07-02T12:06:20.111567:87,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 10502, 'currency': 'USD', 'original_amount_cents': 9800, 'original_currency': 'EUR'}",87,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Belt Bag,Shoulder Bags:2024-07-02T12:06:20.111567:88,b_hmxevrca7c,Adams + Hegwood,"{'amount_cents': 999, 'currency': 'USD'}",88,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Bobbie Bow Hobo Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:89,b_djojumta,Pretty Simple,"{'amount_cents': 6250, 'currency': 'USD'}",89,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Crochet Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:90,b_3la2w2u5fn,Thomas and Lee Company,"{'amount_cents': 2200, 'currency': 'USD'}",90,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
CWAB1952_SOLID Color Vintage Knit Tote Bag,Shoulder Bags:2024-07-02T12:06:20.111567:91,b_gd86yguu29,NINEXIS,"{'amount_cents': 1200, 'currency': 'USD'}",91,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
M2180 Eloise Large Tassel Hobo w/ Braided Handle,Shoulder Bags:2024-07-02T12:06:20.111567:92,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 5600, 'currency': 'USD'}",92,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Jordan Bucket Bag,Shoulder Bags:2024-07-02T12:06:20.111567:93,b_j4s5y6hbzy,AALLYN,"{'amount_cents': 24000, 'currency': 'USD'}",93,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Leather Shoulder Bag with Front Pocket,Shoulder Bags:2024-07-02T12:06:20.111567:94,b_ajabndfqgz,Chicurb Wholesale,"{'amount_cents': 3999, 'currency': 'USD'}",94,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:95,b_49bwuyhcmj,Plaza Mall,"{'amount_cents': 4180, 'currency': 'USD'}",95,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
RM011 Cowhide Leather Crossbody Shoulder Bag,Shoulder Bags:2024-07-02T12:06:20.111567:96,b_40j19ly1ct,Roma Leathers,"{'amount_cents': 1740, 'currency': 'USD'}",96,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Genuine Leather Travel Duffel Bag Oversized Weekend Luggage,Shoulder Bags:2024-07-02T12:06:20.111567:97,b_wag98huzgc,VIOSI,"{'amount_cents': 18000, 'currency': 'USD'}",97,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Hobo Handbag with Detachable Shoulder Strap,Shoulder Bags:2024-07-02T12:06:20.111567:98,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 7787, 'currency': 'USD'}",98,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Lizzie Adjustable Bag Backpack Guitar Strap,Shoulder Bags:2024-07-02T12:06:20.111567:99,b_ehwbo8z12s,modern+chic,"{'amount_cents': 2398, 'currency': 'USD'}",99,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Brooklyn Bum Bag (Reg $15) *As Seen in Anthropologie*,Shoulder Bags:2024-07-02T12:06:20.111567:100,b_djojumta,Pretty Simple,"{'amount_cents': 2500, 'currency': 'USD'}",100,2024-07-02,2024-07-02T12:06:20.111567,Shoulder Bags
Pink Kids Girls Music Tour Backpack,Backpack:2024-07-02T12:06:20.111567:1,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",1,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Indi Diaper Backpack in Dune, Large",Backpack:2024-07-02T12:06:20.111567:2,b_vtpddvrukv,Dagne Dover,"{'amount_cents': 21500, 'currency': 'USD'}",2,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Creme Charlie Backpack,Backpack:2024-07-02T12:06:20.111567:3,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3700, 'currency': 'USD'}",3,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Leather Vintage Backpack Scott- Unisex GW6809,Backpack:2024-07-02T12:06:20.111567:4,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 12000, 'currency': 'USD'}",4,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Pyramid Check Pu Everyday Belt Bag，Crossbody BAG_CWAB0911,Backpack:2024-07-02T12:06:20.111567:5,b_3eopd3scey,ACCITY,"{'amount_cents': 2430, 'currency': 'USD'}",5,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Trunk Organizer with Cooler Bag,Backpack:2024-07-02T12:06:20.111567:6,b_7sk4fr8256,Gourmet Edge,"{'amount_cents': 3999, 'currency': 'USD'}",6,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Yellow Flower Kids Ruffle Backpack,Backpack:2024-07-02T12:06:20.111567:7,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",7,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Dakota Backpack in Onyx, Large",Backpack:2024-07-02T12:06:20.111567:8,b_vtpddvrukv,Dagne Dover,"{'amount_cents': 21500, 'currency': 'USD'}",8,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Bindle Daypack Travel Backpack,Backpack:2024-07-02T12:06:20.111567:9,b_vllag6pj,Trek Light,"{'amount_cents': 4495, 'currency': 'USD'}",9,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Kids Wild Child Backpack,Backpack:2024-07-02T12:06:20.111567:10,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",10,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Indi Diaper Backpack in Camel, Medium",Backpack:2024-07-02T12:06:20.111567:11,b_vtpddvrukv,Dagne Dover,"{'amount_cents': 19500, 'currency': 'USD'}",11,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Deer Printed Kids Backpack,Backpack:2024-07-02T12:06:20.111567:12,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",12,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Leather Backpack Claire GW658816,Backpack:2024-07-02T12:06:20.111567:13,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 9500, 'currency': 'USD'}",13,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Daisy Backpack,Backpack:2024-07-02T12:06:20.111567:14,b_ibd163nln6,Viv&Lou,"{'amount_cents': 3400, 'currency': 'USD'}",14,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Unisex 25L Molle Backpack Rucksack Range Bag,Backpack:2024-07-02T12:06:20.111567:15,b_8xnmaee28k,JupiterGear Home,"{'amount_cents': 2999, 'currency': 'USD'}",15,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Kindergarten Back To School Wish Bracelet Rainbow Mommy & Me,Backpack:2024-07-02T12:06:20.111567:16,b_k6p7ytmfsp,Geaux Magnolia,"{'amount_cents': 800, 'currency': 'USD'}",16,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Little Kids Backpack: Blossoms -Pink,Backpack:2024-07-02T12:06:20.111567:17,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3210, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",17,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Genuine Leather Travel Duffel Bag Oversized Weekend Luggage,Backpack:2024-07-02T12:06:20.111567:18,b_wag98huzgc,VIOSI,"{'amount_cents': 18000, 'currency': 'USD'}",18,2024-07-02,2024-07-02T12:06:20.111567,Backpack
TBF Natural Cotton Canvas Basic Tote Bags Bulk - TB100,Backpack:2024-07-02T12:06:20.111567:19,b_9ns7v1vn8m,TBF,"{'amount_cents': 346, 'currency': 'USD'}",19,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Pink Flower Kids Girls Ruffle Backpack,Backpack:2024-07-02T12:06:20.111567:20,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2600, 'currency': 'USD'}",20,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Hydration Harness *As Seen in Anthropologie*,Backpack:2024-07-02T12:06:20.111567:21,b_djojumta,Pretty Simple,"{'amount_cents': 2500, 'currency': 'USD'}",21,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Indi Diaper Backpack in Onyx, Large",Backpack:2024-07-02T12:06:20.111567:22,b_vtpddvrukv,Dagne Dover,"{'amount_cents': 21500, 'currency': 'USD'}",22,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Leather Backpack Mackay BP06,Backpack:2024-07-02T12:06:20.111567:23,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 14000, 'currency': 'USD'}",23,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Black & Cream Aztec Backpack,Backpack:2024-07-02T12:06:20.111567:24,b_5m4wqw135i,Panache Apparel Co.,"{'amount_cents': 7200, 'currency': 'USD'}",24,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Shark Pattern Backpack & Lunchbag Set,Backpack:2024-07-02T12:06:20.111567:25,b_p89kvce9hc,EAST AVENUE,"{'amount_cents': 2795, 'currency': 'USD'}",25,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Dakota Backpack in Camel, Medium",Backpack:2024-07-02T12:06:20.111567:26,b_vtpddvrukv,Dagne Dover,"{'amount_cents': 19500, 'currency': 'USD'}",26,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Little Kids Backpack: Vehicles, Cars",Backpack:2024-07-02T12:06:20.111567:27,b_1z05wohc,A Little Lovely Company,"{'amount_cents': 3210, 'currency': 'USD', 'original_amount_cents': 2995, 'original_currency': 'EUR'}",27,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Bow Pink Charlie Backpack,Backpack:2024-07-02T12:06:20.111567:28,b_ibd163nln6,Viv&Lou,"{'amount_cents': 4400, 'currency': 'USD'}",28,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Barcelona Handcrafted Leather Backpack,Backpack:2024-07-02T12:06:20.111567:29,b_arceup81f2,Latico Leathers,"{'amount_cents': 35500, 'currency': 'USD'}",29,2024-07-02,2024-07-02T12:06:20.111567,Backpack
The Sierra Leather Travel Backpack,Backpack:2024-07-02T12:06:20.111567:30,b_9zr548svbu,MaheTri LLC,"{'amount_cents': 11900, 'currency': 'USD'}",30,2024-07-02,2024-07-02T12:06:20.111567,Backpack
BP1976 James Backpack with Front Zip Pocket,Backpack:2024-07-02T12:06:20.111567:31,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 6000, 'currency': 'USD'}",31,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Everyday Fanny Pack | Bloom,Backpack:2024-07-02T12:06:20.111567:32,b_vllag6pj,Trek Light,"{'amount_cents': 5800, 'currency': 'USD'}",32,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Explorer Diaper Bag Backpack, Changing Pad, Stroller Straps",Backpack:2024-07-02T12:06:20.111567:33,b_awf1h1ea9q,KeaBabies,"{'amount_cents': 4696, 'currency': 'USD'}",33,2024-07-02,2024-07-02T12:06:20.111567,Backpack
"Beige, Brown & Red Aztec Backpack",Backpack:2024-07-02T12:06:20.111567:34,b_5m4wqw135i,Panache Apparel Co.,"{'amount_cents': 7600, 'currency': 'USD'}",34,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Orange Shimmer Backpack - 16 Inch,Backpack:2024-07-02T12:06:20.111567:35,b_6s5iwvn848,Wildkin,"{'amount_cents': 4499, 'currency': 'USD'}",35,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Luxury Mens Waterproof Business Computer Usb School Backpack,Backpack:2024-07-02T12:06:20.111567:36,b_mjd9qy3dnh,VIGOR,"{'amount_cents': 5198, 'currency': 'USD'}",36,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Camouflage Kids Backpack,Backpack:2024-07-02T12:06:20.111567:37,b_a42k6qezb7,sassy kids palace,"{'amount_cents': 2400, 'currency': 'USD'}",37,2024-07-02,2024-07-02T12:06:20.111567,Backpack
(R)Evolution™ 25L Convertible Carryall,Backpack:2024-07-02T12:06:20.111567:38,b_b16f55ac,United By Blue,"{'amount_cents': 11800, 'currency': 'USD'}",38,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Floral Pattern Backpack & Lunchbag Set,Backpack:2024-07-02T12:06:20.111567:39,b_p89kvce9hc,EAST AVENUE,"{'amount_cents': 2995, 'currency': 'USD'}",39,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Laptop Backpack 17 Inch with Wet Pocket For Spirit Airlines,Backpack:2024-07-02T12:06:20.111567:40,b_3fb7o7n9vq,wandf,"{'amount_cents': 8699, 'currency': 'USD'}",40,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Kids Thinkin' Pink Backpack,Backpack:2024-07-02T12:06:20.111567:41,b_cml0pa9m5i,Jane Marie,"{'amount_cents': 2500, 'currency': 'USD'}",41,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Tactical Molle Military Pouch Waist Bag,Backpack:2024-07-02T12:06:20.111567:42,b_5y1tpzk7vh,JupiterGear,"{'amount_cents': 1400, 'currency': 'USD'}",42,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Aleks Handcrafted Leather Backpack/Crossbody Bags,Backpack:2024-07-02T12:06:20.111567:43,b_arceup81f2,Latico Leathers,"{'amount_cents': 23000, 'currency': 'USD'}",43,2024-07-02,2024-07-02T12:06:20.111567,Backpack
Orange Shimmer Pack It All Backpack,Backpack:2024-07-02T12:06:20.111567:44,b_6s5iwvn848,Wildkin,"{'amount_cents': 4999, 'currency': 'USD'}",44,2024-07-02,2024-07-02T12:06:20.111567,Backpack
