tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types
bo_fzzgjh5g5p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704662131000,False,False,r_v7n7zsfyyn,12856,sienna's sunniews,http://siennassunnies.com/,Clothing Boutique
bo_rkq5vmdsac,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704498031000,True,True,r_egxjnt3s78,7520,Kloos skin,http://www.kloosskin.com,
bo_k8tbstgmrs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704144911000,False,False,r_ssrdrdyjme,26692,Sweet Southern Grace LLC,,
bo_mecm3wwxk2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703645711000,True,True,r_82lqfuwd,6652,The Auburn Mermaid,,
bo_jwqe7wp8au,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703610584000,False,False,r_8r3w22lgie,8147,Andreas Hogue Salon,http://www.andreashogue.com/,Spa or Beauty Store
bo_zgrzbyh6f3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703185784000,True,True,r_f395wau1lo,25237,The Spotted Goose,http://www.thespottedgoose.com/,Clothing Boutique
bo_4htx5rwmcg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703040416000,True,True,r_r7y36athma,25237,Weldon Inn Inc.,http://www.weldoninn.com/,General or Mercantile Store
bo_pwfvxbdqjb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702966649000,True,True,r_rezxsubgua,1944,Dee’s shop,,Gift Store
bo_bn6v64whv9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702496292000,True,True,r_bn4athtqad,5784,Pierce & Petal Florist,http://pierceandpetalflorist.com/,Florist or Garden Store
bo_rhhyf89h7j,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702336257000,False,False,r_ssrdrdyjme,16696,Sweet Southern Grace LLC,,
bo_f44e5fy6qr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702254103000,True,True,r_3s4ktz5rrt,12434,It’s Poppin Balloons NJ,http://www.itspoppinnj.com/,Gift Store
bo_rhebr73u6y,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1702157803000,True,True,r_bf5dp8p3zm,9873,Jess’coiff,,
bo_38mmdfykgh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702130203000,True,True,r_52p2ss3vbz,13467,Good Reform,http://goodreform.myshopify.com/,Clothing Boutique
bo_9gwuaf44xk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701719933000,True,True,r_8r3w22lgie,20363,Andreas Hogue Salon,http://www.andreashogue.com/,Spa or Beauty Store
bo_tgwjtjugn6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701691517000,True,True,r_swuu5c9g3t,4422,Little Loves Boutique,https://www.facebook.com/mylittlelovesshop/,Kids or Toy Store
bo_3yuqja8q9q,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701278967000,False,False,r_5m5ckpcj6j,14708,Salon 43 One,http://www.salon43one.com/,Spa or Beauty Store
bo_qy4zqrbjj4,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1701206909000,True,True,r_9gwivrsn3k,2200,Chicken Little,http://www.chickenlittlekids.com/,Kids or Toy Store
bo_addmv8cyk8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701141173000,True,True,r_qtt3fyfu4q,1696,cashandclive,http://cashandclive.com/,Clothing Boutique
bo_6h4qn88bra,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700756158000,True,True,r_59t9pbdrqh,622,Sweet Frills,,Gift Store
bo_me39vtb98g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700721417000,True,True,r_a9kn1ukvbq,2026,Party n Glow | Kids Spa & Girls Birthday,http://www.partynglow.com/,Clothing Boutique
bo_n5avpk7wh7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700615836000,True,True,r_9gwivrsn3k,20942,Chicken Little,http://www.chickenlittlekids.com/,Kids or Toy Store
bo_4ca29utxpw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700580162000,True,True,r_cymksbv7,26518,Twinkle,,Kids or Toy Store
bo_cj8mu4xsgy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700444098000,True,True,r_pg2takx3s3,5454,Little Happy Boutique and Gifts,https://m.facebook.com/profile.php?id=100089928286696,Clothing Boutique
bo_sp9ffaak72,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700351098000,True,True,r_c5tsu3hmm7,5619,be kind studios,http://www.thebekindstudios.com/,Fitness or Yoga Studio
bo_rhug9ztnjc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700248851000,True,True,r_ssrdrdyjme,10740,Sweet Southern Grace LLC,,
bo_4q2k65rg2t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700084448000,True,True,r_d5g48l3m33,18794,Little Heritage,http://shoplittleheritage.com/,Clothing Boutique
bo_4fqgfunprp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699733575000,False,False,r_a8mc1t412q,10873,elfin los angeles,http://Www.elfinlosangeles.com,
bo_snw3p5zc5v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699481740000,True,True,r_32ygnanp9v,9295,Glittering Boutique,http://www.glitteringboutique.com/,Clothing Boutique
bo_wme3dsyvqv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699239412000,True,True,r_xjaucz25ug,6404,"The Wild Native, LLC",https://wildnativellc.com,Gift Store
bo_n3qmxkeec4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1699108798000,False,False,r_a8mc1t412q,14342,elfin los angeles,http://Www.elfinlosangeles.com,
bo_ra26hxzyz2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1698242544000,False,False,r_vkwbqcpomj,26237,Hazer Horsewear,http://www.hazerhorsewear.com,Clothing Boutique
