tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values
bo_hnnghhv82c,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1707325957000,False,False,r_8jl2yesf,30119
bo_ezfeu5f2w8,NEW_ORDER,BRAND_CONTACTED,NEW,ELEVATE,1707321157000,False,False,r_1fa6sjbo,61068
bo_t8aaeg7p8b,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1707272303000,False,False,r_7e8fvg26,115693
bo_668ugsdqyu,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1707254003000,False,False,r_2xpfr4fgg7,17977
bo_egvg2xd8gj,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1707225161000,True,True,r_akillfz8,56955
bo_dacv6tcxsw,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1707174161000,False,False,r_bsoxbji8,22875
bo_776uqtdyat,NEW_ORDER,BRAND_CONTACTED,NEW,MARKETPLACE,1707169361000,True,True,r_2d2mzf0svz,41344
bo_372nzgsy4h,REPLACE_DAMAGED_OR_MISSING_ITEMS,SHIPPED,FULFILLED,MARKETPLACE,1707151411000,False,False,r_165m086fnb,6518
bo_r4vcgce7gp,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1707068630000,False,False,r_c4kfakmtks,23112
bo_ggxchetx2p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706894169000,False,False,r_88pxjjl92f,41207
bo_9qvv76u2vc,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1706850069000,True,True,r_31tvf2jpmp,54615
bo_vsr4b9sfzv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706831769000,False,False,r_9d10zxea,100635
bo_aar6cqstca,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1706831469000,False,False,r_bsoxbji8,50862
bo_2j7f8pva9z,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1706749720000,False,False,r_bphd26fm,204471
bo_a9ddjycabn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706746420000,False,False,r_bfcthzf9r4,20644
bo_wckk9rtwns,NEW_ORDER,SHIPPED,FULFILLED,ELEVATE,1706737420000,False,False,r_xd94w4u5be,148002
bo_658gzbs22a,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1706658307000,True,True,r_23zjzcmucw,0
bo_na6u59b7ca,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706637076000,False,False,r_165m086fnb,21912
bo_6pq4d6z33e,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706634376000,False,False,r_25o17vo6,91183
bo_25ct8tzqmz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706561823000,False,False,r_33tctivvpb,66653
bo_ndqth7493k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706539473000,False,False,r_88pxjjl92f,28644
bo_h8n2abgwxu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706462973000,False,False,r_1fa6sjbo,69318
bo_mmm6gjagdc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706449473000,False,False,r_13x3fprsfr,24718
bo_gh3vbt6u29,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706411373000,True,True,r_7y9anxqfnt,45787
bo_5raguqje8u,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706309373000,False,False,r_6mvpy6bigl,22197
bo_922cu6ktur,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706242173000,True,True,r_dd4dvegwhz,72186
bo_eeb6ryre93,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706205923000,True,True,r_1873umeh46,121146
bo_3d4jtukdjb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706128223000,False,False,r_dq5n1wg7,22510
bo_nsb534gky7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706127323000,False,False,r_pkdvshytfm,20307
bo_8t24ubpd69,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706126423000,True,True,r_v85e2br9fm,63262
bo_f3w8r3chkm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706123123000,True,True,r_bealy4irjl,45539
bo_b9efxxv6cw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706113523000,False,False,r_hrrqwyrg,27489
bo_5epgc7t8j2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706080174000,True,True,r_1iqpbbdie0,44286
bo_tqyfjqeqd5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1706064274000,False,False,r_2m6aekfq,22064
bo_scae7yhmn2,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706050438000,False,False,r_4491978c,26302
bo_8jm4dz6dqh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1706030882000,False,False,r_jj7w155r2b,49669
bo_9gps98tesr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705965782000,False,False,r_9fmwwts0oy,49529
bo_pw77jhj6tm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705897687000,False,False,r_v2rnq1tidi,136616
bo_ss2bfgasyq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705789687000,True,True,r_cwn3ubanm7,53111
bo_84fhe8xucd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705777387000,False,False,r_8oab1see,132155
bo_rfqa84x7ae,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705672921000,False,False,r_5xmory6b,24674
bo_989xtc73ss,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1705612834000,True,True,r_23br31yfu4,0
bo_ztq3buqtqu,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1705546594000,True,True,r_23br31yfu4,0
bo_f45btq64je,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705472060000,False,False,r_3c12t8lmje,47516
bo_mccng6w4dd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705418080000,False,False,r_d32ohvknfn,21450
bo_x6mz22w499,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705383280000,False,False,r_99uuem6q,22928
bo_kvdz4sgxpf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705382980000,False,False,r_99uuem6q,134291
bo_u7nmnbgmaj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705358680000,True,True,r_8fz02fnygq,160250
bo_fmrvjc3ytf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705354480000,True,True,r_ac7hpw5h1k,131064
bo_4yfmuvjm5x,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705283691000,True,True,r_b5szt10n,58233
bo_ybt2em5t97,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705254591000,True,True,r_arfz85le8s,88540
bo_cmaz68n87t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705247391000,True,True,r_c0rfsfpn,75586
bo_rpqhz6k5g6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705169091000,False,False,r_czsgvcrw,22822
bo_8gfxs8fhra,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705115691000,False,False,r_2qgilml0bq,17149
bo_byhxf4br8f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705111791000,False,False,r_d32ohvknfn,30065
bo_cg6dchsps7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705099791000,False,False,r_etml4jlabr,35321
bo_pnh8637ts7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1705089502000,False,False,r_bbfoem2m3v,45011
bo_qvau38bucb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1705003789000,False,False,r_dw6rmao6,32076
bo_q6gyadzd3v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704991655000,False,False,r_e1ozx8d7,35278
bo_mfwkp66d5j,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1704940355000,True,True,r_3yb0dhp7id,0
bo_ptf9c975ed,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1704924455000,True,True,r_wtc9fbgu7n,0
bo_xj9dwedfzp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704922355000,False,False,r_5ckdntoz,25366
bo_n3t7dt2cga,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704909374000,True,True,r_8j5o0n8m,58467
bo_6mgweszenp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704899774000,False,False,r_cspd93ekmt,262470
bo_wxgujww6gs,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704855074000,False,False,r_50hprb9v,28782
bo_4debxswsgn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704841574000,False,False,r_9d10zxea,105044
bo_ryhk5gwfcp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704835274000,False,False,r_9vxgbul1v9,93787
bo_4hqehr7aft,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704820217000,False,False,r_gj4pmmjx36,26363
bo_6vpkjhzybx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704672331000,False,False,r_bsoxbji8,32888
bo_b8h29wpq44,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704664231000,False,False,r_e10v9n9ada,28086
bo_8uryn2wxnj,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704502831000,False,False,r_ee78z42uo0,82825
bo_hvewvmu4dq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704397900000,False,False,r_2jhjn536ux,38492
bo_kr5swpu95g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704385432000,False,False,r_4n8ajods,21945
bo_9raamd2g3z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704338332000,False,False,r_c23h30xc,21938
bo_cdw9rkm26s,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704320932000,False,False,r_94pf563s,40956
bo_dck6t8kdma,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704305032000,False,False,r_165m086fnb,27368
bo_vrhsnwszh6,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704303232000,False,False,r_99uuem6q,23420
bo_7kesuhtpmh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704299332000,False,False,r_e10v9n9ada,48131
bo_a7sf2z47xt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704299032000,False,False,r_7q8f4hdo,51468
bo_ndkvnmyb7t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704245049000,False,False,r_e10v9n9ada,61620
bo_b2cn43m85w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704174911000,False,False,r_pkdvshytfm,78583
bo_sbmqkhmswg,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1704167111000,True,True,r_3hvf2y2ogm,0
bo_8fpkgtk7j3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704157511000,True,True,r_at6r07lh,45331
bo_bqn8y72337,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704055211000,False,False,r_6dvujpu3yv,77583
bo_cgj5c3v8yf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1704054611000,False,False,r_eba4ej0oyi,77036
bo_4f8yb3em37,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1704045011000,False,False,r_6idixk9j1t,30589
bo_9qyg5quqfc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703976911000,False,False,r_23zf1rny,38301
bo_6v2mta4gkq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703922011000,False,False,r_mwatng21j9,117909
bo_2hgxem7b9k,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703897111000,False,False,r_dedc6xwqgm,30081
bo_g9bvub86tx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703884811000,False,False,r_mvu29e4u5y,41445
bo_rx8yvhn9qb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703865311000,False,False,r_1xdva0xi6g,376255
bo_6kwffbmese,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703862011000,False,False,r_3c12t8lmje,97767
bo_my4a5y76y8,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703823911000,True,True,r_469rclnx,47206
bo_j7p7qc9whr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703816711000,False,False,r_6eo427iwl6,60266
bo_hae8u22crw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703805911000,False,False,r_5dg9gdsn,49434
bo_9mzn5gv8dw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703796011000,False,False,r_13x3fprsfr,25761
bo_56skyb5d22,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703772311000,False,False,r_5lse0lf80a,15687
bo_3kvxvka2ww,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703765411000,True,True,r_9mnyhr7fe6,32919
bo_drez5mmkcz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703729111000,True,True,r_2sf7u3v8pt,49527
bo_75xg3huksg,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1703720711000,True,True,r_2anaui4a,0
bo_xx5bsre952,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703691611000,False,False,r_czsgvcrw,12345
bo_3733ktbbu4,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1703648411000,True,True,r_32p3fmslsa,0
bo_t9xcb98rxu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703625011000,False,False,r_1z552rk6,19939
bo_r7sgfsbegc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703603384000,False,False,r_9fmwwts0oy,13488
bo_emmbrpgnss,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1703366908000,True,True,r_vqf65498my,15935
bo_kb5qxwaeyt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703361884000,True,True,r_1fa6sjbo,125221
bo_g3hqm8xztz,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1703356484000,True,True,r_bldq1b8c,0
bo_scrkxnupxp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703305484000,True,True,r_3g7e4refv1,12138
bo_hcb59qpkc3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703282684000,True,True,r_7e8fvg26,153964
bo_xkrn9nykwq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703267984000,False,False,r_25o17vo6,94255
bo_3vvbxv8e9u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703261384000,False,False,r_49eetbvpgq,4480
bo_n7g8prk9cd,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1703226284000,True,True,r_cm51al68,0
bo_dr4h5we46c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703210984000,False,False,r_3ucwwksc63,16172
bo_t88urfp8tg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703190284000,False,False,r_49eetbvpgq,9832
bo_y2zw995kew,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703094166000,False,False,r_9d10zxea,62603
bo_a8h989sh3j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1703028116000,False,False,r_3ifam53wux,93395
bo_3xamnpmmkb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1703009216000,False,False,r_pkdvshytfm,36005
bo_82gjzhbnmy,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1702991249000,True,True,r_45xe5zcf,0
bo_7hun87vfgq,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702930349000,False,False,r_71pve7hgeu,29530
bo_jyqtvq7z4f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702917722000,False,False,r_39hjbm5kt9,23448
bo_byenbwjrmk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702764159000,False,False,r_2v52hzarby,127160
bo_phw3wv9xgz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702719759000,False,False,r_d2sjeqka,22367
bo_pmecyx74ky,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1702706559000,True,True,r_978byfga6p,0
bo_mvb5mtbqes,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702685745000,False,False,r_r6n6vwgxun,11658
bo_46pd83yn6h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702684959000,False,False,r_3oeu8ib9qg,39230
bo_mfgh5y82c7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702676259000,False,False,r_9vxgbul1v9,158501
bo_nq7nwkuudd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702670259000,False,False,r_aom8tdip,160565
bo_x2u6zrs4rb,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1702575799000,True,True,r_978byfga6p,0
bo_8gc6mnwju8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702506835000,True,True,r_r6n6vwgxun,114211
bo_k82bp2neq7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702501092000,True,True,r_4c829987,46042
bo_hpckqnea9u,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702498392000,True,True,r_vqf65498my,40883
bo_8zh7qa3ftw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702429620000,False,False,r_a9jyy0gm4g,25903
bo_4p5hbrk9hn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702323657000,False,False,r_3ifam53wux,62755
bo_new7zenrdf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702230703000,False,False,r_eba4ej0oyi,45103
bo_6n77uxtu99,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702087903000,False,False,r_aom8tdip,123298
bo_eca7mbau7p,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702076203000,False,False,r_dq5n1wg7,28893
bo_sk4bdsbtaw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702071703000,False,False,r_2zpmc1hjgz,34504
bo_jmbzrfj32d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702062561000,False,False,r_e1ozx8d7,24849
bo_9rmbudp8jp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1702017628000,False,False,r_6rq409i9,44756
bo_ktf5xur2hm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702005928000,False,False,r_bub9k7btfm,32885
bo_7xqttkxtue,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1702003228000,False,False,r_cd6odm0gnj,83960
bo_mtu7nvey7r,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1701983822000,False,False,r_391rpvz2,5485
bo_7cpkxqkzay,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701974428000,False,False,r_b020dac5,21012
bo_nzqf8pwcph,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701956053000,False,False,r_2i7lqmtk5o,67273
bo_4gf67uwgj4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701915197000,True,True,r_ckqykptijg,150872
bo_rmyzq55ngh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701886790000,False,False,r_2m6aekfq,23712
bo_xftfzspchm,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701867529000,False,False,r_8k1274v63g,29469
bo_gwwuab6a23,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701807229000,False,False,r_9xklh16fap,96719
bo_ncygtzfb7r,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701793429000,False,False,r_230v4g4dd5,24744
bo_f8y6yb7rae,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701766733000,False,False,r_7na7aiee,50779
bo_62x44ucyzu,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701746633000,False,False,r_9i9ly8jkf5,229803
bo_n435yummv9,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701726533000,False,False,r_2zpmc1hjgz,69489
bo_z7yukfdema,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701712133000,False,False,r_99uuem6q,90140
bo_byhhndk5uc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701711533000,False,False,r_f3ukewnhdp,112285
bo_83a852zvv8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701709433000,False,False,r_9vxgbul1v9,71323
bo_awtq5jnd55,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701697217000,False,False,r_9nh2v3ahs4,24013
bo_e8dnnu6vwz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701661601000,False,False,r_pkdvshytfm,25527
bo_psdjdgwbwv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701657701000,False,False,r_2tbukihd,74337
bo_rzbvn9wrcx,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701625001000,False,False,r_dq5n1wg7,24928
bo_qgy2aqrr7r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701565301000,False,False,r_7cruvpn7,27846
bo_2s998u5gge,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701548801000,False,False,r_dqxc46m9,55206
bo_m8nnueqbnt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701537101000,False,False,r_8k1274v63g,41644
bo_7cpgzwmdcw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701486701000,False,False,r_du5qbkw482,29293
bo_ryv6fqkxk8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701390988000,False,False,r_3oeu8ib9qg,20648
bo_2pjqfp84zb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701387388000,True,True,r_gj4pmmjx36,48132
bo_cq4x3z59vd,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701373547000,False,False,r_8wp8a7ol07,28257
bo_77z8wrmnxn,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701362447000,True,True,r_ejirl9eqax,68031
bo_tbgapf7fxa,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701286713000,False,False,r_e1ozx8d7,8656
bo_e3u2rzxbap,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701284072000,False,False,r_1z552rk6,24478
bo_zfs8hb4bdv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701272751000,True,True,r_z7qfejef5c,82888
bo_hbcxhhvd7u,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1701272751000,True,True,r_z7qfejef5c,9808
bo_kgxaqk85yw,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701210351000,False,False,r_b4cwcrav,62566
bo_tcypany736,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701185727000,False,False,r_e1ozx8d7,51863
bo_zmu7cvtkqa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701159473000,False,False,r_7cruvpn7,40358
bo_bqfuwpa72v,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701133073000,False,False,r_czsgvcrw,60797
bo_86n4zfrnku,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701124673000,False,False,r_7ngl3ra63b,325734
bo_yqseydq4tp,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701123173000,False,False,r_3c12t8lmje,64313
bo_bpnr33p3wf,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701122873000,False,False,r_cldbl3kf,70843
bo_c87fpanm4u,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701115073000,True,True,r_2vrvd5ue92,185182
bo_fzaa5vbp89,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701109373000,False,False,r_du5qbkw482,32927
bo_793egfsmq8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1701107573000,False,False,r_pkdvshytfm,111728
bo_4dnrzuxrjb,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1701106073000,True,True,r_bq1ceqniyi,0
bo_ncjawm9ab5,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1701064458000,True,True,r_9h93q32h,0
bo_vbnzh53ewt,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1701026358000,False,False,r_5ckdntoz,26223
bo_cjyvv5v888,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700940258000,False,False,r_bgp3yqxpc8,40144
bo_25zvq4wqdz,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700882058000,False,False,r_2tbukihd,50614
bo_2962pkq9zv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700868858000,False,False,r_d7hp6umemp,74284
bo_yrs9wzfexb,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700754117000,False,False,r_2dgia4un,45909
bo_7rbrgdmepj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700729517000,False,False,r_cyqt8m0i,117620
bo_s6ndgtcjna,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700702217000,False,False,r_b3nxwytjpk,56175
bo_hq3rrze9fr,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700681643000,False,False,r_1gu0io9xgc,161332
bo_yf5h6au3wm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700631136000,False,False,r_391rpvz2,16603
bo_c4mzfcua7j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700593036000,False,False,r_bsoxbji8,45483
bo_7f62z73nqc,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700591536000,False,False,r_25o17vo6,88035
bo_r4qt8wkeq6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700578244000,True,True,r_xp7w6sbngm,49791
bo_qvd8zv7wkb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700539544000,False,False,r_8i6ogy2l,47791
bo_trkbesz2bk,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700534144000,False,False,r_v2rnq1tidi,152458
bo_k6d3bckf6s,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700525444000,False,False,r_dw6rmao6,32066
bo_s4uut4q8ma,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700520944000,True,True,r_ub5a3z8ygg,42996
bo_5qrtaxmq3z,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700519144000,False,False,r_jj7w155r2b,63732
bo_d44jqdccwn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700511644000,False,False,r_9vxgbul1v9,163638
bo_qdsqbnhkds,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700348098000,False,False,r_bgp3yqxpc8,34341
bo_pweqcvet9f,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700342398000,False,False,r_9nh2v3ahs4,24879
bo_ryf2b7mm22,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700280598000,False,False,r_8qw8zqbrqm,41588
bo_zprhyq5msy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1700270098000,False,False,r_el7jmg6ohr,27105
bo_b5c43sfrtg,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1700265598000,False,False,r_cspd93ekmt,56466
