tokens,publish_at_values,created_at_values,titles,ratings,brand
br_aqsxe3rkmt,1700078400000,1699845414000,Fabulous ,5,Threaded Pair
br_ezh3rbf6x4,1699905600000,1699545165000,Perfect buying experience,5,Threaded Pair
br_qxrv9qg9n9,1699473600000,1699302914000,Crossbody material is not as nice as we had hoped ,4,Threaded Pair
br_97fw8k3xfx,1699387200000,1699200771000,Corny and perfect!,5,Threaded Pair
br_6mgzdbp7qg,1699387200000,1699069404000,"Wonderful shopping experience, will buy again!",5,Threaded Pair
br_ygxdarhbqj,1698951600000,1698767738000,2 thumbs up,5,Threaded Pair
br_r6v8papprg,1698778800000,1698621330000,Fast Shipping & Good Quality ,4,Threaded Pair
br_5fdqxx648d,1698778800000,1698606910000,Wonderful thank you,5,Threaded Pair
br_byuwcqhraj,1698778800000,1698507866000,always knock your socks off good,5,Threaded Pair
br_qj64pg3xpk,1698692400000,1698301347000,Fantastic service and product ,5,Threaded Pair
br_wgbnzc2rt2,1698260400000,1698098055000,great quality bags and straps! Everyone is loving them! ,5,Threaded Pair
br_hrgdg9hdaw,1698174000000,1697815728000,Purses were really nice. ,5,Threaded Pair
br_vvj97d68ud,1697828400000,1697646374000,super cute,5,Threaded Pair
br_6ty8jgd4z3,1697742000000,1697509095000,"Shipping was fast, products are great quality! ",5,Threaded Pair
br_3pq2mzdug7,1697569200000,1697261741000,Great products with a lot of variety and quick fulfillment & shipping! ,5,Threaded Pair
br_ht2gz6xm3y,1697050800000,1696778556000,Beautiful Bags!,5,Threaded Pair
br_eha588c4rp,1696964400000,1696518944000,"We are very pleased with Threaded Pear, their relevant merch and great service. ",5,Threaded Pair
br_qg96rz6ghn,1696359600000,1696100624000,Above and beyond my expectations. Will be ordering again ,5,Threaded Pair
br_pf8ssnzg7t,1696273200000,1695934491000,I always love everything I get from Threaded Pear! ,5,Threaded Pair
br_v4pydqzfgp,1695754800000,1695501849000,Found my new go-to!,5,Threaded Pair
br_yp8wkfy4r9,1695063600000,1694717903000,Amazing ,5,Threaded Pair
br_5rck549vmw,1693422000000,1693257329000,Perfect! Very nice quality ,5,Threaded Pair
br_xfb2pmwvwv,1693422000000,1693187081000,Super great products and fast shipping,5,Threaded Pair
br_5yyzd7skbu,1693335600000,1692998563000,FANTASTIC BAGS & SPEEDY SERVICE;-),5,Threaded Pair
br_esjjfwmzh2,1692126000000,1691798718000,Always great quality and selection!,5,Threaded Pair
br_55sne62452,1692126000000,1691718741000,Love these!!!,5,Threaded Pair
br_wqdtb8sa7v,1690830000000,1690469206000,Beautiful items,5,Threaded Pair
