tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_v4amn2fdcv,Bundles + FREE Bamboo Holder w/ $100+ | 8.19.24,ONE_TIME,COMPLETED,1724094956000.0,21806.0,19361.0,5549.0,69.0,7.0,1322.5,0.0,0.0
bmc_rr3f9hdd9m,LTO Drop: Coconut Bliss Sugar Scrub | 8.14.23,ONE_TIME,COMPLETED,1723648525000.0,21760.0,19420.0,5657.0,99.0,6.0,1378.5,1.0,111.0
bmc_a4f3u56vsp,LAST DAY: 10% Off Sale | 8.11.24,ONE_TIME,COMPLETED,1723424422000.0,21813.0,19538.0,5838.0,113.0,9.0,1394.5,2.0,345.0
bmc_27dxuqx6t3,10% Off Sale | 8.6.24,ONE_TIME,COMPLETED,1722957453000.0,21901.0,19391.0,5828.0,86.0,5.0,737.0,1.0,100.0
bmc_v7xu49spms,RESND: 10% Off Sale Non-Openers | 8.2.24,ONE_TIME,COMPLETED,1722626153000.0,16856.0,14577.0,1468.0,35.0,1.0,235.0,0.0,0.0
bmc_zq5f5k5zuw,LAUNCH: 10% Off Sale | 7.30.24,ONE_TIME,COMPLETED,1722374148000.0,29351.0,19605.0,5281.0,94.0,4.0,676.5,0.0,0.0
bmc_mxpdxxstz2,Faire Market Last Day | 7.25.24,ONE_TIME,COMPLETED,1721956762000.0,29346.0,19691.0,3853.0,112.0,1.0,249.5,0.0,0.0
bmc_2w3eygm7g9,Faire Market Reminder | 7.24.24,ONE_TIME,COMPLETED,1721849713000.0,29340.0,19774.0,5006.0,89.0,2.0,644.0,0.0,0.0
bmc_vy96kq75sj,Faire Market Launch | 7.23.24,ONE_TIME,COMPLETED,1721748769000.0,29334.0,19446.0,4870.0,108.0,5.0,943.0,0.0,0.0
bmc_5h82gs8m4e,Faire Market Insider Day | 7.22.24,ONE_TIME,COMPLETED,1721654162000.0,29331.0,19933.0,6269.0,175.0,5.0,1971.0,0.0,0.0
bmc_bkbz9ys3se,Faire Market Teaser | 7.19.24,ONE_TIME,COMPLETED,1721419188000.0,29325.0,20232.0,4700.0,139.0,6.0,3121.0,0.0,0.0
