tokens,names,types,states,start_sending_at,recipient_count,delivered_count,view_count,click_count,open_based_orders_count,open_based_total_order_value,click_based_orders_count,click_based_total_order_value
bmc_fd7ddc7bqp,Faire Winter Market,ONE_TIME,COMPLETED,1641564000000,1703,1333,378,17,6,4192.9,1,1554.0
bmc_xhcbm8gpmq,Best Sellers,ONE_TIME,COMPLETED,1639144800000,1689,1385,330,15,5,2544.3,0,0.0
bmc_7vvgjz6stp,Perfume,ONE_TIME,COMPLETED,1638540000000,1689,1329,293,4,3,1243.8,1,446.4
bmc_tydz3ducbd,Tuberose,ONE_TIME,COMPLETED,1637935200000,1686,1414,278,8,9,3005.96,3,1373.6
bmc_8d7mmysthc,Fig Candle,ONE_TIME,COMPLETED,1637330400000,1685,1364,282,5,9,4157.6,2,936.0
bmc_gw86u8nnnw,Laboratorio Back in Stock,ONE_TIME,COMPLETED,1636725600000,1683,1331,241,9,2,745.5,0,0.0
bmc_x2n9z9va8r,Wash your hands!,ONE_TIME,COMPLETED,1636117200000,1682,1406,264,4,6,2351.1,0,0.0
bmc_gptnf54zdf,Sign Up on Faire,ONE_TIME,COMPLETED,1635426000000,980,867,84,3,0,0.0,0,0.0
bmc_g2x83x52nv,Forest,ONE_TIME,COMPLETED,1634907600000,1678,1392,267,13,5,2203.7,1,528.0
bmc_8k63bt724j,Dry Skin,ONE_TIME,COMPLETED,1634302800000,1674,1417,241,13,3,1326.9,0,0.0
bmc_yeqptcnhu5,Belle de Provence Round Soaps,ONE_TIME,COMPLETED,1633698000000,1669,1353,231,12,2,1397.4,1,451.8
bmc_uk7xvuzy2m,Accessories,ONE_TIME,COMPLETED,1633093200000,1666,1403,240,4,6,2455.4,1,354.0
bmc_33bd5dfct3,shop net 90,ONE_TIME,COMPLETED,1632747600000,985,906,92,2,0,0.0,0,0.0
bmc_2xksgkstmq,TEA TIME,ONE_TIME,COMPLETED,1631883600000,1659,1418,227,3,3,2010.83,1,572.03
bmc_f2f57ymcff,MORE FIG,ONE_TIME,COMPLETED,1630674000000,1651,1436,207,11,3,2677.0,1,1756.0
bmc_sgwchqvq7b,Dead Sea Land,ONE_TIME,COMPLETED,1630069200000,1647,1399,241,8,2,1073.7,0,0.0
bmc_n3rzjfwbbz,PRICE INCREASE ,ONE_TIME,COMPLETED,1629383440000,1645,1395,281,5,9,4961.0,0,0.0
bmc_7fy4gyqm2f,ClamoRosa,ONE_TIME,COMPLETED,1628600400000,1643,1477,284,21,5,4626.4,0,0.0
bmc_95b2ua7srx,SUMMER MARKET Reminder,ONE_TIME,COMPLETED,1627045200000,1629,1299,190,17,17,10926.93,5,4298.6
bmc_78675jmmm2,SUMMER MARKET,ONE_TIME,COMPLETED,1625835600000,1623,1293,193,15,3,3147.0,0,0.0
bmc_cc4wr8zbss,Miller et Bertaux,ONE_TIME,COMPLETED,1624021200000,1611,1420,223,15,4,3876.4,3,3382.3
bmc_2wncyaky6c,Jardin Citrus,ONE_TIME,COMPLETED,1623330000000,1610,1420,222,16,5,3839.55,1,1885.0
bmc_aba4qn4qeh,Bar Soaps,ONE_TIME,COMPLETED,1622725200000,1607,1419,190,12,3,2620.6,1,357.6
bmc_mff8dzh4z7,Inventory Closure,ONE_TIME,COMPLETED,1622120400000,1605,1383,171,9,2,839.73,0,0.0
bmc_38gss2zwup,Belle de Provence Fig,ONE_TIME,COMPLETED,1620997200000,1598,1350,216,13,1,1189.5,0,0.0
bmc_5nqry1zr4g,Chateau de Sannes,ONE_TIME,COMPLETED,1620392400000,1594,1380,249,12,9,4779.0,1,1189.5
bmc_20apsgyfay,BDP 1L LIQUID SOAP PUMPS,ONE_TIME,COMPLETED,1619787600000,1593,1368,242,10,3,1600.3,1,930.0
bmc_f0u439vxkt,Donkey Milk,ONE_TIME,COMPLETED,1619182800000,1591,1368,245,22,1,346.8,1,1547.1
bmc_8vf01xsdaz,MOTHER'S DAY,ONE_TIME,COMPLETED,1618578000000,1589,1259,220,17,3,3063.0,3,3482.0
bmc_hbnt4s3jcy,Florals,ONE_TIME,COMPLETED,1617973200000,1586,1319,235,17,4,2361.7,2,908.8
bmc_c54t4ljb6r,Belle de Provence Dish Soap,ONE_TIME,COMPLETED,1617238800000,1582,1309,290,26,7,2428.7,1,395.0
bmc_3pdf4a94ax,Spring Refresh,ONE_TIME,COMPLETED,1614780014000,533,373,134,10,0,0.0,0,0.0
bmc_3vj2pzbjwx,Lothantique Body Butter,ONE_TIME,COMPLETED,1614261600000,518,382,143,13,2,2570.1,0,0.0
bmc_dt9bn4f3qe,LABORATORIO OLFATTIVO,ONE_TIME,COMPLETED,1615556700000,539,422,155,9,2,843.3,0,0.0
bmc_4rrx7hb83p,Faire Winter Market - Jan 19 (9:31 am),ONE_TIME,COMPLETED,1611166492000,1522,1316,292,45,6,4862.3,7,5246.3
