tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values,retailer_names,retailer_website_urls,retailer_store_types,is_insider
bo_q2dpvfnk9v,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1720382015000,False,False,r_b0ypz1ra76,14274,Mahalo Grayton,https://mahalo-grayton.business.site/,Gift Store,True
bo_maatktuy7e,NEW_ORDER,PROCESSING,UNFULFILLED,MARKETPLACE,1720355915000,False,False,r_7737tbwqb4,12684,OAR,,Gift Store,True
bo_mzzcnvsgub,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720063263000,False,False,r_1pqvqq0nz3,10234,Old Village Mercantile,http://www.oldvillagemercantile.com/,General or Mercantile Store,True
bo_hfgqf2b2td,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1720041963000,False,False,r_1bwxpslg,19225,Speckles+Stripes· Boutique,http://www.speckles-Stripes.com/,,True
bo_927jhjfxfe,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1719975796000,False,False,r_c5937fxfc6,10738,Simply Southern Gifts and More,,Clothing Boutique,True
bo_47rap9mbc7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719839359000,False,False,r_3azd7dtf8e,35983,Maine Soap Company,http://www.mainesoapcompany.com/,Gift Store,True
bo_mg2z67qeq6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719773659000,False,False,r_5gyqnr289d,11760,Bloom: A Unique Boutique,https://www.facebook.com/groups/1018576122204747,Clothing Boutique,False
bo_9jcc22s8f8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719769159000,False,False,r_baxj2n2968,12820,Colors of the West,http://colorsofthewestusa.com/,Gift Store,True
bo_955ntm9wvd,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1719759559000,False,False,r_9zwk7yqyg2,16082,Bedford Candy Bar,http://bedfordcandybar.com/,Kids or Toy Store,True
bo_5cxwe5bmsj,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1719718759000,False,False,r_2rnybqnu56,21445,Smithville Candle Company LLC,http://www.instagram.com/smithvillecandleco,Gift Store,True
bo_wrkfp582ew,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719686059000,True,True,r_difini1u,12660,Cloth + Pallet,http://www.whiplashcleveland.com/,,True
bo_h7unkp7cte,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719617659000,False,False,r_346i5xz8wz,10627,Amarillo Candle Company,http://www.amarillocandlecompany.com/,,True
bo_kau4xjyrrc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719588259000,False,False,r_wrbmjwfq32,11031,Gilford Country Store,http://www.gilfordcountrystore.com/,Gift Store,True
bo_2y3c66yjvt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719519166000,False,False,r_7omi2chu79,9851,Tugboat & the bird,http://www.tugboatandthebird.com/,,True
bo_j3epshwk9n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719518566000,True,True,r_8ig6szpdbq,34556,Williams Market,http://www.williamsmkt.com/,Grocery or Liquor Store,True
bo_khxbj6tc52,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719456281000,False,False,r_ealets93ij,11092,GooeyGump Designs,http://www.Facebook.com/gooeygumpdesigns,,True
bo_c8m4a2hetf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719427053000,False,False,r_2zslbpb5cr,10170,The Lili Pad,http://www.facebook.com/thelilipad,,False
bo_r6msw6y6xu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719425853000,False,False,r_6x5a8jnqys,20430,Monkey Fish Toys - West Chester,http://www.monkeyfishtoys.com/,Kids or Toy Store,False
bo_yd4qyfrgvr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719425853000,False,False,r_y0ycscav36,13645,Mother and Daughter Creations,http://motheranddaughtercreations.com,,True
bo_89xtfnwmms,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1719418814000,False,False,r_bm3rti7ei9,1837,That Shop At Prim,,Clothing Boutique,True
bo_g734fa9xu3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719415653000,False,False,r_b6gdgxy9gk,11371,Lunch Money Boutique,https://maps.google.com/?cid=1141133296355057584,Clothing Boutique,False
bo_dw9w2nrp95,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719415353000,False,False,r_5oraz1alq4,19804,Darien Sport Shop,http://Dariensport.com,Clothing Boutique,False
bo_ga3c8m3afr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719412653000,False,False,r_1dyphms2,62470,Doolittlez,http://doolittlez.com/,Kids or Toy Store,False
bo_yguxfsjduz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719351153000,False,False,r_6k484yrbwo,18342,Merry go round,http://www.merrygoroundsantafe.com/,Kids or Toy Store,True
bo_rwgtways9s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719350253000,False,False,r_4tyff2o6,12718,Bath Junkie,http://www.bathjunkiestaugustine.com/,Spa or Beauty Store,True
bo_h9hcfpn6j7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719268053000,False,False,r_cuey0tfd,21862,Sign of the Bear Kitchenware,https://maps.google.com/?cid=603050532181301315,,True
bo_2xg94r587t,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1719265243000,False,False,r_ecb552e4,1739,Williamston Wellness PLLC,https://www.williamstonwellness.com/,Spa or Beauty Store,True
bo_28pz995a3b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719252753000,True,True,r_7p2rygdim7,12251,Fritz & Gigi,http://www.fritzandgigi.com/,,True
bo_gqszxhqr6a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719245570000,False,False,r_18yy9p32af,11073,cheeky plum,http://www.cheekyplum.com/,Clothing Boutique,True
bo_mxyzpw7mft,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719147170000,True,True,r_3i4qd5dr2w,15926,Max & Mia Childrens Salon LLC,http://Maxandmiasalons.com,Kids or Toy Store,True
bo_daecdz3jc6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719026270000,True,True,r_fq94gjc37n,13625,Confetti,http://WWW.PAINTEDTREE.COM,Gift Store,True
bo_ybqxspe8az,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719024770000,False,False,r_3q58am96r4,15620,Moments Shared Children’s Consignment,http://www.ourmomentsshared.com/,Kids or Toy Store,True
bo_ya5mpfg2n4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719021470000,False,False,r_cj1nsvifl1,22533,Elle Luxe,https://elleluxejasper.com/,Spa or Beauty Store,True
bo_dqdqarzcpe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1719005028000,False,False,r_8nahdrkxuu,17315,Hello Lovely Boutique,http://www.hellolovelyboutique-ne.com/,Clothing Boutique,True
bo_gpxbtykesb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718978615000,False,False,r_2sir5y7q,12752,Bryssecret Garden,http://brysseretgarden.com,,True
bo_d5e8zdstup,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718974415000,False,False,r_1r4c4nbl0r,10926,The Village Bakery and Cafe,http://tvbwoodside.com/,Cafe or Restaurant,True
bo_k78e5n9qfk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718961815000,False,False,r_582r1aej9z,53851,906 & Company,http://www.906andco.com/,Home Decor Store,True
bo_3hggas9xyn,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1718926115000,False,False,r_18yy9p32af,13248,cheeky plum,http://www.cheekyplum.com/,Clothing Boutique,True
bo_bgaza7apj8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718919815000,False,False,r_ef4g9n1uci,10965,Breezy Willow Farm Country Market,http://www.breezywillowfarm.com/farm-store-and-country-market-hours,,True
bo_9spq6s3pqa,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718905715000,False,False,r_1ou4piahz5,11085,La Ranchita's,http://www.LaRanchitas.com/,Gift Store,True
bo_m3b4b869x2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718900615000,False,False,r_ab3oo5gjdc,34557,Sandman's Workshop,http://www.sandmansworkshop.com/,Gift Store,True
bo_k9cgsqt796,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718895526000,True,True,r_2aewo26x1m,12522,Lauren Hudson-Fairchild,https://www.facebook.com/922decor/,Home Decor Store,True
bo_w4emujdzvf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718843926000,False,False,r_chsovu0132,17024,The Mason Jar Shoppe,http://themasonjarshoppe.com/,Gift Store,True
bo_9x8qtefjz9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718741162000,False,False,r_dbkcgw5g,10684,Green Springs,http://www.shopgreensprings.com/,Gift Store,True
bo_bctqcn3pn5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718656962000,False,False,r_c4qct0q5,18848,Whimsical Wares,https://whimsical-wares.business.site/,,True
bo_e2jpm8envp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718656962000,False,False,r_4r68oj78,9388,The Nest @ 112,http://www.thenestat112.com/,,True
bo_bmkpa82h6a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718647962000,False,False,r_5jalolxfj7,13654,Tuggle's Gifts & Goods,http://www.tugglesgiftsandgoods.com,Gift Store,True
bo_m28awuhpty,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718644662000,False,False,r_20664b9h,23784,Little Luxuries of Mackinac Island,http://littleluxuriesofmackinac.com/,Gift Store,True
bo_wasg5xttbh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718596558000,False,False,r_ntwqtftymn,14505,The Grime Scene,https://maps.google.com/?cid=1742824316312835483,Gift Store,True
bo_xpvqbd56gs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718561758000,False,False,r_6vbzbg73u8,12815,The Candle Cottage,http://www.candlecottage.com/,Home Decor Store,True
bo_63mbu2utth,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718555458000,False,False,r_4cqxsbe0q6,10010,Southernmost Key Lime Shop,https://maps.google.com/?cid=14546521255427652800,,True
bo_pu5ymf934y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718546758000,False,False,r_ecb552e4,26182,Williamston Wellness PLLC,https://www.williamstonwellness.com/,Spa or Beauty Store,True
bo_uvg7kdcbfe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718505058000,False,False,r_xpmz79ch3f,16211,SPRUCE MOOSE,http://www.sprucemoosegifts.com/,Gift Store,True
bo_q2jw37t89m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718476558000,False,False,r_117f68mje4,13802,Chuck and Alice,http://Chuckandalice.com,Gift Store,True
bo_sfdwez3fm4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718471458000,False,False,r_921i3eq58l,15593,Serendipity,,Clothing Boutique,True
bo_pw67cktm65,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718400958000,False,False,r_39y5esxuur,21456,A Mountain Fix,http://www.amountainfix.com/,Gift Store,True
bo_3z7ndcrnuf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718400058000,False,False,r_cq9jy0s4,15035,Cuckoo Bird and Dashing T,https://maps.google.com/?cid=18206102312401739911,,False
bo_qbsdv6bb9d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718395558000,False,False,r_4z6rmmjw5l,15500,Snow Monster,http://minimonstercafe.com,,False
bo_tqkn7bep4c,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718394058000,True,True,r_8bt8i1acni,33895,"Cowtown Couture, LLC",,Clothing Boutique,True
bo_3kqc4awe6v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718335019000,False,False,r_4d3nd0jzkd,10096,Ace Hobby Store & Gifts,https://www.facebook.com/acehobbystore/,,False
bo_rv9bg2wks9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718311319000,False,False,r_wmqvxkqae4,20539,Evermore,http://www.shopevermoregirls.com,Clothing Boutique,True
bo_k5dp9u556d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718282448000,False,False,r_5sbh8qde6d,16347,The Back 40 Boutique,http://www.theback40boutiqueonline.com,Clothing Boutique,True
bo_ytt3gq6p68,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718238648000,False,False,r_9ixauglv7q,29822,JavaCow/NewCow USA,https://javacowparkcity.com/,Gift Store,True
bo_8szsdd8swe,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718211254000,False,False,r_3fh9yve3tj,16751,HomeCraft,,Gift Store,True
bo_3398kvp2rn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718143107000,False,False,r_rjcus8mams,10934,Purple Tree,https://thepurpletree.org/,Gift Store,True
bo_nqaesx6tn3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718044292000,False,False,r_21nx0awflt,27899,The Soap Opera®,http://www.thesoapopera.com/,,False
bo_cp9c42c772,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718036489000,False,False,r_19lo0zs8gp,11965,The Front Porch,https://www.frontporchsuttonsbay.com/,Gift Store,True
bo_x8qtx79bfs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1718031689000,False,False,r_6mhbqxis,18191,"Locally, Yours",http://www.shoplocallyyours.com,Gift Store,True
bo_5qc3962s5r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717982789000,False,False,r_69df2smwrt,11030,Soaps By Us,http://www.soapsbyus.com/,Gift Store,True
bo_rzuvtsyec2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717882289000,False,False,r_62g2lcqu,15367,Ginny and Jane Es :),"https://maps.google.com/?q=9807+Gulf+Dr,+Anna+Maria,+FL+34216,+USA&ftid=0x88c30fe02097247b:0x2091cd663f92322f",Clothing Boutique,True
bo_a8vss687at,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717862789000,False,False,r_4wket5kt,9436,Thunder & Lightning Boutique,http://www.thunderandlightningboutique.com,Clothing Boutique,True
bo_ww6sezhwdg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717861289000,False,False,r_67lk0q84u9,11000,Surf City Barbeque and Catering,http://surfcitybarbeque.com/,General or Mercantile Store,True
bo_kq6kdjvmw4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717763485000,False,False,r_8gsc3jpjce,112929,Sweet Mimi's,http://www.shopsweetmimis.com,Clothing Boutique,False
bo_btjvq8mngs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717725685000,False,False,r_bm3rti7ei9,11348,That Shop At Prim,,Clothing Boutique,True
bo_b88py5va2t,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717725685000,False,False,r_bm3rti7ei9,1637,That Shop At Prim,,Clothing Boutique,True
bo_ataxzshsa6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717724185000,True,True,r_nafjqxxrpb,13489,"Hassan, LLC",http://www.na.com/,,False
bo_fthpbyk2rk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717705885000,False,False,r_eaj0x578id,11034,Ravyn Ranch,http://www.ravynranch.com/,Clothing Boutique,False
bo_54s5mq9ru8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717695845000,False,False,r_8nt7n737ug,9485,Fort Wayne Custom Rx,http://fwcustomrx.com/,Fitness or Yoga Studio,False
bo_yr6vx62ybq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717630410000,False,False,r_4z6rmmjw5l,15504,Snow Monster,http://minimonstercafe.com,,False
bo_h63pu2zh8b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717625910000,False,False,r_8zg5gica4a,31956,Learning Express Toys of Tulsa,http://www.learningexpress.com/tulsa,Kids or Toy Store,True
bo_zxafcp99xh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717583001000,False,False,r_358gds686u,10139,Island Goods LLC,,Gift Store,True
bo_pez47h3yxt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717524501000,True,True,r_80e26hzg,21373,Gabby Pickett,,Gift Store,True
bo_9c6wje7v7e,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717439840000,False,False,r_7i0rixa4,10240,Wild Sparrow,,Home Decor Store,True
bo_rr52m84dgc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717328240000,False,False,r_2sir5y7q,10840,Bryssecret Garden,http://brysseretgarden.com,,True
bo_zs4qhn6cvn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717102313000,False,False,r_8pt73xm3,10484,Glee Kids,http://www.gleekidschapelhill.com,Clothing Boutique,True
bo_ahamjupww4,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717102313000,False,False,r_8pt73xm3,2149,Glee Kids,http://www.gleekidschapelhill.com,Clothing Boutique,True
bo_teax463nxq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717098713000,False,False,r_1r4c4nbl0r,12823,The Village Bakery and Cafe,http://tvbwoodside.com/,Cafe or Restaurant,True
bo_wfa8m23256,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717036701000,True,True,r_p7cqkahbb6,13970,Piccolinos Haircuts,https://piccolinoshaircuts.com/,Spa or Beauty Store,True
bo_nraczvwsj8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717011201000,False,False,r_7737tbwqb4,11074,OAR,,Gift Store,True
bo_z5b7bbmm9r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717007001000,False,False,r_vkt6hafeuj,15608,Bella Rose Boutique,http://www.luvbellarose.com/,Gift Store,False
bo_b4qjrpnqaf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717001001000,False,False,r_6yt9oidh,12837,River City Coffee + Goods,http://www.rivercityevv.com/,Gift Store,True
bo_rgy77wejfg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1717000101000,True,True,r_t2bak8j949,22316,Play Street Museum Round Rock,https://www.roundrock.playstreetmuseum.com/,General or Mercantile Store,False
bo_3sx7w58vua,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716985513000,False,False,r_11v6mvi2,10232,SILVER STREET GIFTS,https://maps.google.com/?cid=17426895031206515445,Gift Store,True
bo_jk49rsdebd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716956713000,False,False,r_58tbc4hc,11623,Rock Paper Scissors,http://www.rockpaperscissor.com/,Gift Store,True
bo_qyd7kjm7z4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716921013000,False,False,r_4tyff2o6,11869,Bath Junkie,http://www.bathjunkiestaugustine.com/,Spa or Beauty Store,True
bo_qw9kgf3wm8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716867103000,False,False,r_20664b9h,15373,Little Luxuries of Mackinac Island,http://littleluxuriesofmackinac.com/,Gift Store,True
bo_43jm7hnxbr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716850003000,False,False,r_18yy9p32af,10954,cheeky plum,http://www.cheekyplum.com/,Clothing Boutique,True
bo_7qpcsh8eua,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716820027000,False,False,r_hhe7pdbszh,9853,Maci Moo Glitter,http://macimoosglitter.com/,,True
bo_tztj5g4az4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716818317000,False,False,r_62p8lh2qa8,21570,groove,,,True
bo_d2xtguyc7k,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716770017000,False,False,r_k6xhme325j,28555,Monroe's on Main,,Clothing Boutique,False
bo_fdf9rh74qn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716757117000,False,False,r_uau37su8ny,12530,All About The Girls,https://maps.google.com/?cid=13154480348779652612,Clothing Boutique,True
bo_uvzrhty7rp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716674013000,False,False,r_ek1e8xnd5p,12655,Squirrelly Mama,http://www.thesquirrellymama.com/,Gift Store,True
bo_tk5ngwzf3f,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716670713000,False,False,r_edixd0x801,9374,Love Letters,http://www.lovelettrs.com/,,True
bo_dmes5zdxm9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716650313000,False,False,r_a5c0jud8tq,11055,Parkway Presents,http://www.parkwaypresents.com,Kids or Toy Store,True
bo_huh4mp7ccb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716513941000,False,False,r_bvgbjowd,14460,Country Kids Clothing,http://countrykidsclothing.org/,,False
bo_7qe58fzdhk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716491776000,True,False,r_1dnaxn8zlu,14396,Caravan Comfort By Blondie and Bro,http://caravancomfort.com,Clothing Boutique,True
bo_98wvanw7yh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716491176000,True,True,r_1dnaxn8zlu,14713,Caravan Comfort By Blondie and Bro,http://caravancomfort.com,Clothing Boutique,True
bo_czjx46wrbb,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716482176000,False,False,r_9v07kh981e,31956,Tylers,http://www.tylerstx.com,Clothing Boutique,True
bo_3anfsn6phd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716477976000,False,False,r_y0ycscav36,13595,Mother and Daughter Creations,http://motheranddaughtercreations.com,,True
bo_23q5jute7n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716470005000,False,False,r_6ss66a5c,9226,Milk Money,http://www.cranfordmilkmoney.com/,,True
bo_q93vshw6q6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716402048000,False,False,r_ek1e8xnd5p,10889,Squirrelly Mama,http://www.thesquirrellymama.com/,Gift Store,True
bo_6a94spu745,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716336328000,False,False,r_gk6gupewxn,8647,Dawsons Treasures,https://www.facebook.com/DawsonsTreasures-1442064806006338,Clothing Boutique,True
bo_g7g98fhw3a,SPLIT_ORDER,CANCELED,CANCELED,MARKETPLACE,1716336328000,False,False,r_gk6gupewxn,1681,Dawsons Treasures,https://www.facebook.com/DawsonsTreasures-1442064806006338,Clothing Boutique,True
bo_d56mmh7s77,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716264653000,False,False,r_ec3hmrec8r,13742,Wedgemere TW LLC/ Learning Express,https://learningexpress.com/woodlands/,,True
bo_w6pqq2a94j,SPLIT_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716264653000,False,False,r_ec3hmrec8r,1868,Wedgemere TW LLC/ Learning Express,https://learningexpress.com/woodlands/,,True
bo_gdctu6pdur,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716253253000,True,True,r_fnue5fk9rj,12702,The Other Side Donuts,,Cafe or Restaurant,True
bo_gg4jrfj6xy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716250253000,True,True,r_5gyqnr289d,14406,Bloom: A Unique Boutique,https://www.facebook.com/groups/1018576122204747,Clothing Boutique,False
bo_dxymbetq5v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716248453000,False,False,r_113090tl,15014,Franklin Corner,http://www.franklincorner.net/,,True
bo_h5mjeubxsm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716135653000,False,False,r_baxj2n2968,10558,Colors of the West,http://colorsofthewestusa.com/,Gift Store,True
bo_5rr4z8get6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716126953000,False,False,r_7737tbwqb4,10039,OAR,,Gift Store,True
bo_3nxqfh3egy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1716001853000,False,False,r_a8vy57r64v,10968,Chevey’s Notcho Rancho LLC,http://www.cheveysnotchorancho.com/,Clothing Boutique,True
bo_te3dy4jyf7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715884777000,False,False,r_c7f8ddtudj,12768,Baesler's Market,http://baeslers.com/,Grocery or Liquor Store,True
bo_kub6veretz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715819426000,False,False,r_372xzfkn,10136,Terri Hadley,,Home Decor Store,True
bo_vaubu62rqg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715794880000,False,False,r_btebzfu2cj,11827,The Confectionery,http://www.theconfectionerysweetsoap.com/,Gift Store,True
bo_zw9fv7hyjv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715738306000,True,True,r_fvqn4nx8nj,14310,Beautyland Studios,http://www.beautyland.com/,Spa or Beauty Store,False
bo_93mkmnpm28,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715725106000,False,False,r_9zwk7yqyg2,12542,Bedford Candy Bar,http://bedfordcandybar.com/,Kids or Toy Store,True
bo_4dq2kamjb3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715693039000,False,False,r_5oraz1alq4,35386,Darien Sport Shop,http://Dariensport.com,Clothing Boutique,False
bo_syjkgw9vus,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715614985000,False,False,r_nr46uuuywe,10009,Camellia Boutique,http://Camelliaboutiques.com,Clothing Boutique,True
bo_cpb34qjcuv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715481785000,False,False,r_diz9h1dhpz,10334,Two Chicks and Some Old Bird,,General or Mercantile Store,True
bo_n2rgugpngr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715462585000,True,True,r_72fs5d5gic,14570,Gifted,http://www.giftedboston.com,Gift Store,False
bo_6avy3r6mbq,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715461085000,False,False,r_dkrdxl89,12751,Fire Doll Studio,http://firedollstudio.etsy.com,Gift Store,True
bo_c2erfay7ct,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715458685000,True,True,r_7fsfmcewer,13392,Texas Artisan LLC,http://www.Texas-artisan.com,,True
bo_fjj54p5n2g,NEW_ORDER,SHIPPED,FULFILLED,MARKETPLACE,1715397185000,False,False,r_2rnybqnu56,16916,Smithville Candle Company LLC,http://www.instagram.com/smithvillecandleco,Gift Store,True
bo_68rmqpsk6g,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715388485000,False,False,r_eh51e1xzcg,53034,R&B Boutique,,Clothing Boutique,True
bo_gke7hmqnc7,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715195917000,False,False,r_1r4c4nbl0r,12552,The Village Bakery and Cafe,http://tvbwoodside.com/,Cafe or Restaurant,True
bo_8kcbh7cyyc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1715191266000,False,False,r_dua75ukl8t,10887,Tahoma Living,http://tahoma-living.com/,Gift Store,True
