tokens,creation_reasons,states,fulfillment_states,sources,brand_contacted_at_values,first_order_for_brand_values,very_first_order_for_brand_values,retailer_tokens,payout_total_values
bo_51rav8u626,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1607994600000,False,False,r_czcy06pd,39610
bo_a83t356ncc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1607976300000,False,False,r_246ul9i62g,20145
bo_1xznf8h8r2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1607677501000,True,True,r_1jj9cabdlj,20100
bo_91euw6zwt0,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1607639401000,True,True,r_eelgq6p9,21900
bo_9qzhciclvr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1607392501000,False,False,r_922xcn88,9980
bo_ny7ny9u0fr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1607372101000,False,False,r_4hh0165ms0,15260
bo_dbzga32955,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1607232600000,False,False,r_bxu52yavzl,22740
bo_9uwp3fwvzq,REPLACE_DAMAGED_OR_MISSING_ITEMS,CANCELED,CANCELED,MARKETPLACE,1607036457000,True,True,r_dawedvxs,0
bo_becm5korqv,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1606973514000,True,True,r_dawedvxs,1500
bo_9q765nek0l,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1606943695000,True,True,r_4vz5h6dcas,4800
bo_7shmxathj2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1606935901000,True,True,r_2735ri28yl,58350
bo_2iahc1smaf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1606913400000,False,False,r_bxspns0s,34920
bo_7pyogbdo84,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1606610101000,False,False,r_dp5cktctj0,10425
bo_6efq0evjdd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1606327503000,True,True,r_2wfdlbbi,26450
bo_ekm08sn7zn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1606185301000,False,False,r_bmjkhp600c,14240
bo_emtt6t7jzv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1605977400000,False,False,r_9c9rmynxjn,16100
bo_7yozlp77vl,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1605743701000,True,True,r_dawedvxs,13650
bo_d60b6dtjcy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1605680101000,True,True,r_4vz5h6dcas,36150
bo_8anc4wrx5r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1605383401000,True,True,r_5vwx2mq7v3,27600
bo_e9wacyvmrl,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1605269701000,True,True,r_apnc99pjv5,26250
bo_f47vc73mjz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1605152701000,False,False,r_dp5cktctj0,12040
bo_90nh9p3qmu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1605057000000,True,True,r_2bfb2xny5n,30300
bo_7syq01cub2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1604874900000,True,True,r_6mdtgsy5ae,39075
bo_8wcozt6bec,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1604874900000,True,True,r_6mdtgsy5ae,2175
bo_ea03uf8xme,NEW_ORDER,CANCELED,CANCELED,MARKETPLACE,1604812501000,True,True,r_3up4rxrk7a,0
bo_bbdhhggphd,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1604725200000,True,True,r_db715te8li,20550
bo_bvrq5d9v7a,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1604715300000,False,False,r_9c9rmynxjn,10340
bo_9859666qkt,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1604449540000,False,False,r_9c9rmynxjn,2465
bo_5hcvm9d8f2,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1604340750000,False,False,r_dp5cktctj0,1785
bo_3w2q5k7pu3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1604313901000,False,False,r_922xcn88,19830
bo_atxqkccrxi,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1604072403000,False,False,r_bxu52yavzl,1700
bo_3jdlpxa4ja,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603938600000,False,False,r_82a9li7t,36660
bo_8pjp4cbq35,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603903201000,False,False,r_a1vorpjhqk,11840
bo_akvfw4yxhh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603819201000,True,True,r_78piayhrkj,48050
bo_9oc81ltwvh,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1603759201000,False,False,r_9llu0ly3,78400
bo_20hjc2klcz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603744801000,True,True,r_f3tytzx6kz,39800
bo_467o40r3jk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603483801000,False,False,r_d425wb0o,35240
bo_dmvkerwpsy,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1603392601000,True,True,r_9llu0ly3,481500
bo_crvi64m3v6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603292100000,False,False,r_bl3lml9h,51480
bo_57hkl2t3ck,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603288801000,False,False,r_84ht6kgbn6,37020
bo_8v0j5kdhv9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603242301000,False,False,r_9c9rmynxjn,119415
bo_34g3rgac4d,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1603227900000,False,False,r_j51umafh,62300
bo_109ifwv78t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603219201000,False,False,r_bknjqhh6g5,23600
bo_e4f9dafplx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603134601000,False,False,r_dp5cktctj0,8640
bo_1m174hhf50,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1603127101000,True,True,r_1799n35qba,87700
bo_igvi145c5l,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602951601000,True,True,r_85wds2pa0d,25000
bo_4vc7trjbfw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602822900000,False,False,r_bxu52yavzl,19520
bo_bpfcchy3pv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602800101000,False,False,r_8m9zenb03m,70340
bo_7zqlaqzuw5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602715500000,False,False,r_246ul9i62g,11275
bo_105xkobqjn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602618601000,False,False,r_4hh0165ms0,30030
bo_ajb01qemxs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602538201000,True,True,r_2zjfvdt5,22000
bo_60wmh2jh7l,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1602395100000,False,False,r_5gd2nhx7a6,36000
bo_bh2ss4bcbt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602342600000,False,False,r_dp5cktctj0,12200
bo_c6wquxrtrs,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602198600000,True,True,r_3omdsa69bh,25100
bo_3ewzafnrzy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1602031201000,False,False,r_ayyotprj,13380
bo_de5as6jdly,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1601919001000,True,True,r_36v39y7u,47100
bo_av57aebn6a,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1601848366000,False,False,r_f391z06w,4420
bo_9dx872dlry,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1601748300000,False,False,r_4yyzh5b0bb,29420
bo_9xnwi4efig,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1601592000000,False,False,r_j51umafh,46200
bo_4omnaz0bnv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1601395500000,False,False,r_7nrcf02f7n,13520
bo_5cq7ahomvh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600993201000,False,False,r_bl3lml9h,71880
bo_8cqjarh4m9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600893000000,False,False,r_bmjkhp600c,16290
bo_at34goxlq0,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600885501000,True,True,r_f69d5ff4,61500
bo_bdrajaa3le,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1600822501000,False,False,r_5gd2nhx7a6,17900
bo_dtf88iji6p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600626001000,False,False,r_1fl79vdjwu,42715
bo_5lv1p23zdn,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600465800000,False,False,r_2xgrhrdj,20960
bo_c6vrd6ny2q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600372801000,False,False,r_f391z06w,83100
bo_c8znx7bk52,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600362900000,True,True,r_246ul9i62g,26925
bo_38ertevs3s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1600284301000,False,False,r_czcy06pd,24960
bo_dtt9htt3y3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1599749701000,False,False,r_ayyotprj,13380
bo_79jblhxew6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1599664200000,False,False,r_dp5cktctj0,14845
bo_3a3rriokyw,NEW_ORDER,CANCELED,CANCELED,ELEVATE,1599255901000,False,False,r_5p289aw6,0
bo_ceeozp8di2,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1599193501000,False,False,r_14reo1tz9r,10540
bo_2vtw6dbu8n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1599147601000,True,True,r_cmd2bxn5kx,28675
bo_d0sv89oso0,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598645401000,False,False,r_dp5cktctj0,21768
bo_abmur3jz1y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598504101000,True,True,r_bog4rpp9vp,29445
bo_cnyevc3vaj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598478601000,False,False,r_eyb1du3i,15125
bo_78nofs7vaw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598461500000,False,False,r_9yo9vskb,20222
bo_al3q24cxis,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598325300000,False,False,r_dp5cktctj0,12295
bo_586e170d4z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598146200000,False,False,r_9c9rmynxjn,34620
bo_b2zjllq371,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598137201000,True,True,r_7llkvaixm0,23600
bo_dl6yw817ov,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598128500000,True,True,r_7x9fbfeh8l,23575
bo_7rn3gstxxg,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1598128500000,True,True,r_7x9fbfeh8l,0
bo_61n4144gz0,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1598068500000,False,False,r_dp5cktctj0,39380
bo_3t6an8kmxy,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1598042170000,True,True,r_84ht6kgbn6,2175
bo_1hbifbkaf9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597788900000,True,True,r_aqy7wus1hb,24750
bo_cfw2bb11rp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597770300000,True,True,r_9mffw1ccvn,22575
bo_edmy1zeaku,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597521900000,True,True,r_4e0uaxle,18300
bo_1jninffi22,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597420200000,False,False,r_912i88fl,40740
bo_dobg0h4q6y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597332001000,False,False,r_1fl79vdjwu,6600
bo_1kyk3k9age,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597198801000,False,False,r_bmjkhp600c,9150
bo_dsjzyr1ys6,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597198501000,False,False,r_bmjkhp600c,3880
bo_1ivbby7qdv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597182600000,False,False,r_9c9rmynxjn,14760
bo_196zsab23l,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597163100000,True,True,r_84ht6kgbn6,10575
bo_cfh9f3n43r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1597084801000,False,False,r_5shbhfbbp9,21040
bo_dw3cos70br,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1596842401000,False,False,r_912i88fl,23260
bo_4gk9qzug6u,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1596638700000,True,True,r_9x5vbwpzoi,5550
bo_77j2y6iwpt,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1596496500000,True,True,r_en95fn3mzm,13375
bo_4rmjnhzkd8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1596403801000,False,False,r_f391z06w,9660
bo_d58cup1sjc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1596152100000,True,True,r_8q3uijrh7f,11850
bo_cd0raonouv,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1596143100000,False,False,r_473xpk30d5,37700
bo_87jh5q1b9t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595949900000,True,,r_7q6qy6fk42,6000
bo_5hwwm7r50n,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595890800000,True,,r_c7aq6lsloe,9300
bo_5e9xxbbjqu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595724300000,True,,r_cue1nwyqgj,20250
bo_41wlp5013h,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595706601000,True,,r_aqybsqh77b,5400
bo_dn7s9thrwh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595680200000,False,,r_bxspns0s,15100
bo_9do3oawmq4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595611801000,True,,r_4hh0165ms0,9375
bo_djmqzuvl0z,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1595473600000,False,,r_bxu52yavzl,4900
bo_bnazozwd3u,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,ELEVATE,1595385895000,False,,r_j51umafh,2600
bo_n4p6q278tl,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595367901000,False,,r_dxy81zi12t,4900
bo_esmqksfer4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595280601000,True,,r_ddydfn1r,21375
bo_98odjeemqx,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595266501000,True,,r_24klthru,13650
bo_e8xsd9o77p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1595019600000,False,,r_b64vigmfcw,51735
bo_56io76r57t,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1595017200000,False,,r_5gd2nhx7a6,23300
bo_4sb8lafomt,BACKORDER,CANCELED,CANCELED,ELEVATE,1595017200000,False,,r_5gd2nhx7a6,0
bo_8kopxukezg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594970101000,False,,r_dp5cktctj0,29848
bo_bptmr50zml,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594884901000,True,,r_350av4kaem,3150
bo_k2fpi8kxts,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594767900000,True,,r_7m3yoh8y,5100
bo_5rrlxrzsza,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594616100000,True,,r_d6k4sxmwyy,3900
bo_8u21qyzl9b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594490101000,False,,r_czcy06pd,17000
bo_el7c1q5l0r,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594424100000,False,,r_14reo1tz9r,12070
bo_21br7q0w2s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594413001000,True,,r_7nrcf02f7n,4200
bo_bpn8lk9s1w,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1594348210000,False,,r_bmjkhp600c,7480
bo_7hjfsefxb8,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594320301000,True,,r_dxy81zi12t,1500
bo_d7sbiz27bm,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594315200000,True,,r_cm940srq,3000
bo_3bogz32whz,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1594265736000,False,,r_bltdhvs4sn,1700
bo_d4t9fljgqo,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1594237801000,False,,r_5gd2nhx7a6,20400
bo_50f54r7op1,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594143001000,False,,r_88ayynty,6120
bo_cs9d76z11v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594139400000,False,,r_5shbhfbbp9,13260
bo_agrtw9e2ii,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594085101000,False,,r_f391z06w,8160
bo_cvr2c3yfhu,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594060501000,False,,r_bxu52yavzl,0
bo_39x1if1zyl,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1594002000000,False,,r_bmjkhp600c,12240
bo_125vd4s1cc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1593959700000,False,,r_bmjkhp600c,7862
bo_dogpwbgm2b,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1593920400000,False,,r_dngptld1,27965
bo_3bnu40505p,BACKORDER,CANCELED,CANCELED,MARKETPLACE,1593920400000,False,,r_dngptld1,0
bo_3y1pcppk07,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1593738300000,False,,r_j51umafh,18300
bo_dxk0d9x3os,BACKORDER,CANCELED,CANCELED,ELEVATE,1593738300000,False,,r_j51umafh,0
bo_2zghnz2p9y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1593638100000,False,,r_dp5cktctj0,5100
bo_3d6ktpppld,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1593572920000,True,,r_8a2720hd3d,1950
bo_bzglvl97p4,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1593201300000,False,,r_a1vorpjhqk,3315
bo_9m1gcg8bx3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1593193801000,True,,r_3yvdcpey9x,5850
bo_1ocd7hhm6t,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1593174000000,True,,r_7gaexy0y,4500
bo_baz7urue8j,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1593049501000,False,,r_j51umafh,39300
bo_cg1pce2kxj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592965500000,True,,r_cb6odktx2x,3375
bo_cbqhz4nu0v,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592859601000,True,,r_asr1ttrqdl,5850
bo_8y2ose9f3y,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592855700000,True,,r_e4mcrl3f,3900
bo_d9ivk2vsog,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1592790391000,False,,r_dp5cktctj0,2550
bo_6rvk5mwaoh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592744100000,False,,r_bmjkhp600c,1000
bo_8exd8llhxm,BACKORDER,DELIVERED,FULFILLED,MARKETPLACE,1592744100000,False,,r_bmjkhp600c,4930
bo_dg1bh75k9p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592687700000,True,,r_a08mhdw32z,2850
bo_7wdfgyydvk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592607300000,False,,r_f391z06w,5440
bo_4nsnk26ie1,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592521501000,True,,r_47kxqmmyfo,1950
bo_claim4bz62,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592289601000,False,,r_dp5cktctj0,17340
bo_aboy1k8eqr,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592283601000,True,,r_8a2720hd3d,11175
bo_f4s6604m27,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592250301000,True,,r_eyb1du3i,14775
bo_3fgn2scdah,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592161201000,False,,r_6dd7b961,6120
bo_8gik2haa92,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592158500000,True,,r_yjntd19ww8,5025
bo_22e10l4v8s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592091601000,True,,r_eugig7ca,22050
bo_8tp9mwu5gf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592089201000,False,,r_5a3kqmwm,11900
bo_ama4kaerty,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1592083500000,False,,r_5gd2nhx7a6,20200
bo_bdbjkb9dud,BACKORDER,DELIVERED,FULFILLED,ELEVATE,1592083500000,False,,r_5gd2nhx7a6,9000
bo_bc4hzc9z00,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1592001300000,True,,r_1ly34du03p,21150
bo_2ovfhm3pfl,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591925701000,False,,r_83brjumc,35530
bo_3uwakjlfz3,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591920000000,False,,r_9c9rmynxjn,18700
bo_cd4t1xd51s,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1591911954000,True,,r_9c9rmynxjn,2250
bo_3z5pwcz8wp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591891201000,True,,r_auepp0qs,2175
bo_4znqykto1w,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591890000000,True,,r_5tq6fycxd3,8400
bo_23w60zpcj9,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591825800000,True,,r_3npyji8o33,3600
bo_eibh9pdedv,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1591805101000,False,,r_5gd2nhx7a6,13800
bo_b6j5xqqjbf,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591750800000,False,,r_792qhi39,17000
bo_6ur83ykwig,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591652401000,True,,r_beu8ng5u,5700
bo_808gdghu8q,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1591473378000,False,,r_dp5cktctj0,14790
bo_63ji0w6yo5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591419301000,False,,r_922xcn88,17935
bo_1e90t7bubp,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591386900000,True,,r_9bek9lya,3000
bo_8r51ylqu4m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591384800000,True,,r_4h0p06mt7q,4500
bo_1u0do9qq2s,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591272000000,False,,r_bxspns0s,8160
bo_a2re60d6e5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591271100000,True,,r_ecki7omyhl,35700
bo_62fhjzroxh,REPLACE_DAMAGED_OR_MISSING_ITEMS,DELIVERED,FULFILLED,MARKETPLACE,1591200456000,True,,r_9tl5rxxz97,1500
bo_2df6cmy3bc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1591052100000,True,,r_9c9rmynxjn,19500
bo_eosep95jpg,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590971100000,True,,r_8fm2yv1b28,14925
bo_43tezm2qiw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590888900000,True,,r_bocq42yq,1950
bo_aorp207brw,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590879601000,False,,r_dp5cktctj0,0
bo_9zjni7wmdy,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590870000000,True,,r_en9xce3fzc,12000
bo_7bj6jdmetk,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590869701000,True,,r_en9xce3fzc,10050
bo_4wcpkjqc7c,NEW_ORDER,DELIVERED,FULFILLED,ELEVATE,1590822301000,False,,r_5gd2nhx7a6,0
bo_3dgoco2s69,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590776100000,True,,r_apd5hg3z,20475
bo_1f0z76ek4p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590673201000,True,,r_912i88fl,26700
bo_22ourzwuls,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590554101000,False,,r_dp5cktctj0,19040
bo_8xmnxx4qjc,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590534600000,False,,r_473xpk30d5,5355
bo_f3jarpaj4z,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590367501000,False,,r_bxu52yavzl,3060
bo_10u9ywrqak,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590352800000,True,,r_6hg21rcxlr,22500
bo_1ugk6m73s5,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590339900000,True,,r_a8cs8tlym1,13050
bo_1wh9rql1hh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590263400000,False,,r_9yo9vskb,7862
bo_aqvfe2yn0m,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590261300000,True,,r_3lj7u3ajgw,3450
bo_f2xpqa5n6p,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590132301000,True,,r_b30zmtc0j5,6600
bo_et9fkbdo42,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590086701000,True,,r_a56b36jw,1050
bo_3h2jbt9laj,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1590051601000,False,,r_91le94ehez,9180
bo_9eljjaa82d,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1589917801000,True,,r_5shbhfbbp9,11700
bo_22ixrah0el,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1589857200000,True,,r_2wjntgx77z,3825
bo_3oy25ggs0q,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1589854200000,True,,r_9tl5rxxz97,6450
bo_97mk4m5mrh,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1589832300000,True,,r_drzl3hvjdi,1500
bo_4b49vhjdmz,NEW_ORDER,DELIVERED,FULFILLED,MARKETPLACE,1589655001000,True,,r_5fq80l3r,28050
